,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1594,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Troicki V.,Lapentti N.,89.0,65.0,480.0,594.0,6.0,3.0,4.0,0.0,,,,,,,1.0,0.0,Retired,1.44,2.62,1.45,2.8,1.4,2.75,1.51,2.81,1.48,2.57,2008-540,Wimbledon,Grass,128.0,G,20080623.0,58.0,104678.0,,,Viktor Troicki,R,193.0,SRB,22.3,102839.0,,,Nicolas Lapentti,R,188.0,ECU,31.8,6-3 4-0 RET,5.0,R128,53.0,4.0,2.0,39.0,21.0,16.0,12.0,7.0,0.0,0.0,0.0,2.0,42.0,31.0,15.0,4.0,6.0,1.0,4.0,89.0,480.0,65.0,594.0
1595,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Nieminen J.,Odesnik W.,28.0,87.0,1050.0,481.0,6.0,3.0,,,,,,,,,1.0,0.0,Retired,1.22,4.0,1.24,4.14,1.286,3.5,1.257,4.49,1.45,2.68,2008-540,Wimbledon,Grass,128.0,G,20080623.0,44.0,103813.0,25.0,,Jarkko Nieminen,L,185.0,FIN,26.9,104639.0,,,Wayne Odesnik,L,180.0,USA,22.5,6-3 RET,5.0,R128,35.0,3.0,0.0,28.0,20.0,14.0,3.0,5.0,0.0,1.0,1.0,0.0,24.0,18.0,9.0,3.0,4.0,1.0,3.0,28.0,1050.0,87.0,481.0
1596,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Gasquet R.,Fish M.,10.0,39.0,1610.0,900.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.28,3.5,1.4,3.0,1.364,3.0,1.357,3.6,1.44,2.7,2008-540,Wimbledon,Grass,128.0,G,20080623.0,49.0,104755.0,9.0,,Richard Gasquet,R,185.0,FRA,22.0,103888.0,,,Mardy Fish,R,188.0,USA,26.5,6-3 6-4 6-2,5.0,R128,112.0,10.0,3.0,92.0,54.0,42.0,21.0,14.0,1.0,1.0,8.0,2.0,82.0,39.0,22.0,26.0,13.0,2.0,6.0,10.0,1610.0,39.0,900.0
1597,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Gulbis E.,Isner J.,48.0,83.0,747.0,504.0,7.0,5.0,7.0,5.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.28,3.5,1.35,3.15,1.3,3.4,1.314,3.88,1.37,3.0,2008-540,Wimbledon,Grass,128.0,G,20080623.0,63.0,105208.0,,,Ernests Gulbis,R,190.0,LAT,19.8,104545.0,,,John Isner,R,206.0,USA,23.1,7-5 7-5 6-7(3) 7-6(6),5.0,R128,174.0,15.0,3.0,134.0,92.0,78.0,29.0,24.0,2.0,2.0,31.0,5.0,157.0,99.0,74.0,33.0,24.0,4.0,6.0,48.0,747.0,83.0,504.0
1598,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Mathieu P.H.,Hernandez O.,16.0,107.0,1345.0,428.0,3.0,6.0,6.0,2.0,6.0,0.0,6.0,2.0,,,3.0,1.0,Completed,1.01,13.0,1.05,10.5,1.04,9.0,1.038,21.0,1.02,15.0,2008-540,Wimbledon,Grass,128.0,G,20080623.0,41.0,103908.0,15.0,,Paul Henri Mathieu,R,185.0,FRA,26.4,103169.0,,,Oscar Hernandez,R,180.0,ESP,30.2,3-6 6-2 6-0 6-2,5.0,R128,121.0,8.0,1.0,86.0,51.0,44.0,18.0,16.0,3.0,5.0,2.0,3.0,96.0,60.0,36.0,12.0,15.0,5.0,12.0,16.0,1345.0,107.0,428.0
1599,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Stepanek R.,Hernych J.,15.0,134.0,1360.0,346.0,6.0,3.0,7.0,5.0,6.0,0.0,,,,,3.0,0.0,Completed,1.16,4.5,1.27,3.81,1.222,4.0,1.248,4.63,1.2,4.3,2008-540,Wimbledon,Grass,128.0,G,20080623.0,57.0,103285.0,14.0,,Radek Stepanek,R,185.0,CZE,29.5,103401.0,,Q,Jan Hernych,R,190.0,CZE,28.9,6-3 7-5 6-0,5.0,R128,114.0,7.0,2.0,73.0,45.0,38.0,14.0,13.0,5.0,6.0,1.0,5.0,103.0,70.0,35.0,17.0,14.0,4.0,11.0,15.0,1360.0,134.0,346.0
1600,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Chardy J.,Gil F.,108.0,110.0,426.0,424.0,7.0,5.0,6.0,7.0,4.0,6.0,6.0,4.0,6.0,3.0,3.0,2.0,Completed,1.28,3.5,1.37,3.12,1.333,3.25,1.344,3.61,1.42,2.78,2008-540,Wimbledon,Grass,128.0,G,20080623.0,42.0,104871.0,,WC,Jeremy Chardy,R,188.0,FRA,21.3,104523.0,,Q,Frederico Gil,R,178.0,POR,23.2,7-5 6-7(1) 4-6 6-4 6-3,5.0,R128,180.0,23.0,13.0,161.0,102.0,86.0,27.0,27.0,5.0,6.0,5.0,8.0,160.0,111.0,83.0,27.0,26.0,10.0,13.0,108.0,426.0,110.0,424.0
1601,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Becker B.,Davydenko N.,116.0,4.0,403.0,3115.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,4.5,1.16,3.95,1.25,4.333,1.2,5.1,1.222,3.8,1.25,2008-540,Wimbledon,Grass,128.0,G,20080623.0,48.0,103794.0,,,Benjamin Becker,R,178.0,GER,27.0,103786.0,4.0,,Nikolay Davydenko,R,178.0,RUS,27.0,6-4 6-4 6-4,5.0,R128,104.0,10.0,1.0,79.0,49.0,42.0,18.0,15.0,1.0,2.0,7.0,5.0,88.0,57.0,41.0,12.0,15.0,1.0,5.0,116.0,403.0,4.0,3115.0
1602,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Clement A.,Bjorkman J.,145.0,128.0,317.0,368.0,4.0,6.0,7.0,6.0,6.0,4.0,7.0,6.0,,,3.0,1.0,Completed,1.53,2.37,1.55,2.45,1.57,2.25,1.645,2.45,1.6,2.28,2008-540,Wimbledon,Grass,128.0,G,20080623.0,47.0,103096.0,,,Arnaud Clement,R,173.0,FRA,30.5,102035.0,,,Jonas Bjorkman,R,183.0,SWE,36.2,4-6 7-6(2) 6-4 7-6(4),5.0,R128,208.0,11.0,9.0,151.0,90.0,69.0,35.0,22.0,8.0,9.0,14.0,0.0,142.0,86.0,65.0,31.0,22.0,6.0,7.0,145.0,317.0,128.0,368.0
1603,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Nadal R.,Beck A.,2.0,122.0,5755.0,386.0,6.0,4.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.005,21.0,1.01,16.0,1.01,17.0,1.016,43.5,1.02,15.0,2008-540,Wimbledon,Grass,128.0,G,20080623.0,64.0,104745.0,2.0,,Rafael Nadal,L,185.0,ESP,22.0,104676.0,,Q,Andreas Beck,L,190.0,GER,22.3,6-4 6-4 7-6(0),5.0,R128,141.0,17.0,4.0,87.0,65.0,57.0,11.0,16.0,0.0,0.0,4.0,5.0,110.0,66.0,47.0,20.0,16.0,7.0,9.0,2.0,5755.0,122.0,386.0
1604,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Melzer J.,Ljubicic I.,72.0,31.0,539.0,980.0,6.0,4.0,7.0,6.0,4.0,6.0,2.0,6.0,6.0,3.0,3.0,2.0,Completed,2.25,1.57,2.4,1.6,2.375,1.533,2.5,1.625,2.38,1.55,2008-540,Wimbledon,Grass,128.0,G,20080623.0,45.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,27.0,103344.0,23.0,,Ivan Ljubicic,R,193.0,CRO,29.2,6-4 7-6(7) 4-6 2-6 6-3,5.0,R128,194.0,15.0,1.0,174.0,101.0,78.0,42.0,25.0,12.0,15.0,33.0,5.0,148.0,101.0,80.0,28.0,24.0,10.0,12.0,72.0,539.0,31.0,980.0
1605,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Malisse X.,Gremelmayr D.,226.0,80.0,170.0,513.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.25,3.75,1.32,3.4,1.286,3.5,1.303,4.0,1.29,3.45,2008-540,Wimbledon,Grass,128.0,G,20080623.0,55.0,103598.0,,WC,Xavier Malisse,R,185.0,BEL,27.9,103823.0,,,Denis Gremelmayr,L,183.0,GER,26.8,6-3 6-4 6-2,5.0,R128,79.0,7.0,2.0,74.0,49.0,41.0,16.0,14.0,1.0,1.0,9.0,6.0,69.0,39.0,28.0,16.0,13.0,3.0,7.0,226.0,170.0,80.0,513.0
1606,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Calleri A.,Anderson K.,49.0,98.0,745.0,462.0,4.0,6.0,7.0,5.0,7.0,5.0,6.0,1.0,,,3.0,1.0,Completed,2.25,1.57,2.3,1.6,2.25,1.571,2.41,1.662,2.34,1.57,2008-540,Wimbledon,Grass,128.0,G,20080623.0,51.0,102860.0,,,Agustin Calleri,R,183.0,ARG,31.7,104731.0,,,Kevin Anderson,R,203.0,RSA,22.0,4-6 7-5 7-5 6-1,5.0,R128,125.0,11.0,5.0,118.0,70.0,59.0,28.0,21.0,6.0,7.0,15.0,6.0,105.0,67.0,54.0,19.0,20.0,1.0,5.0,49.0,745.0,98.0,462.0
1607,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Almagro N.,Granollers M.,12.0,52.0,1485.0,735.0,4.0,6.0,6.0,3.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.3,3.4,1.35,3.15,1.364,3.0,1.352,3.64,1.31,3.3,2008-540,Wimbledon,Grass,128.0,G,20080623.0,37.0,104597.0,12.0,,Nicolas Almagro,R,183.0,ESP,22.8,104719.0,,,Marcel Granollers,R,190.0,ESP,22.1,4-6 6-3 7-5 6-2,5.0,R128,128.0,8.0,4.0,116.0,62.0,46.0,32.0,20.0,9.0,12.0,5.0,4.0,100.0,66.0,47.0,17.0,19.0,8.0,14.0,12.0,1485.0,52.0,735.0
1608,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Simon G.,Olejniczak D.,29.0,202.0,1030.0,190.0,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.2,4.33,1.25,4.15,1.2,4.333,1.27,4.4,1.2,4.3,2008-540,Wimbledon,Grass,128.0,G,20080623.0,52.0,104468.0,26.0,,Gilles Simon,R,183.0,FRA,23.4,104140.0,,Q,Dawid Olejniczak,R,,POL,25.3,6-3 6-4 6-2,5.0,R128,94.0,8.0,2.0,84.0,49.0,40.0,21.0,14.0,2.0,2.0,5.0,5.0,91.0,49.0,36.0,16.0,13.0,5.0,9.0,29.0,1030.0,202.0,190.0
1609,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Tipsarevic J.,Ascione T.,40.0,119.0,858.0,391.0,7.0,6.0,6.0,4.0,6.0,2.0,,,,,3.0,0.0,Completed,1.11,6.0,1.15,5.6,1.167,4.5,1.163,6.55,1.17,4.8,2008-540,Wimbledon,Grass,128.0,G,20080623.0,34.0,104386.0,,,Janko Tipsarevic,R,180.0,SRB,24.0,103693.0,,,Thierry Ascione,R,188.0,FRA,27.4,7-6(4) 6-4 6-2,5.0,R128,102.0,18.0,2.0,79.0,50.0,42.0,19.0,15.0,0.0,1.0,2.0,2.0,92.0,56.0,39.0,15.0,15.0,3.0,7.0,40.0,858.0,119.0,391.0
1610,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Levine J.,Young D.,137.0,85.0,341.0,489.0,4.0,6.0,6.0,2.0,6.0,3.0,6.0,4.0,,,3.0,1.0,Completed,2.0,1.72,2.0,1.85,2.0,1.727,2.03,1.885,1.86,1.9,2008-540,Wimbledon,Grass,128.0,G,20080623.0,46.0,105028.0,,Q,Jesse Levine,L,175.0,CAN,20.6,105385.0,,,Donald Young,L,183.0,USA,18.9,4-6 6-2 6-3 6-4,5.0,R128,130.0,8.0,8.0,110.0,57.0,38.0,29.0,19.0,6.0,12.0,5.0,4.0,107.0,61.0,31.0,24.0,18.0,3.0,12.0,137.0,341.0,85.0,489.0
1611,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Tursunov D.,Mahut N.,33.0,58.0,968.0,636.0,6.0,4.0,6.0,7.0,7.0,6.0,3.0,6.0,7.0,5.0,3.0,2.0,Completed,1.72,2.0,1.65,2.2,1.833,1.833,1.787,2.17,1.75,2.03,2008-540,Wimbledon,Grass,128.0,G,20080623.0,36.0,104098.0,28.0,,Dmitry Tursunov,R,185.0,RUS,25.5,103917.0,,,Nicolas Mahut,R,190.0,FRA,26.4,6-4 6-7(8) 7-6(7) 3-6 7-5,5.0,R128,232.0,27.0,5.0,170.0,96.0,80.0,47.0,27.0,3.0,4.0,32.0,13.0,178.0,115.0,94.0,35.0,28.0,9.0,11.0,33.0,968.0,58.0,636.0
1612,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Garcia-Lopez G.,Van der Merwe I.,104.0,285.0,437.0,128.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.66,2.1,1.7,2.15,1.615,2.2,1.893,2.02,1.67,2.15,2008-540,Wimbledon,Grass,128.0,G,20080623.0,38.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,25.0,104292.0,,Q,Izak Van Der Merwe,R,196.0,RSA,24.4,7-5 6-2 6-2,5.0,R128,117.0,1.0,4.0,102.0,69.0,49.0,15.0,14.0,5.0,7.0,7.0,2.0,78.0,46.0,30.0,12.0,14.0,3.0,10.0,104.0,437.0,285.0,128.0
1613,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Roddick A.,Schwank E.,6.0,60.0,2280.0,619.0,7.0,5.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.01,15.0,1.01,11.5,1.02,11.0,1.05,16.0,1.02,15.0,2008-540,Wimbledon,Grass,128.0,G,20080623.0,33.0,104053.0,6.0,,Andy Roddick,R,188.0,USA,25.8,104724.0,,,Eduardo Schwank,R,183.0,ARG,22.1,7-5 6-4 7-6(0),5.0,R128,135.0,15.0,3.0,96.0,64.0,52.0,21.0,17.0,0.0,0.0,5.0,6.0,121.0,75.0,51.0,24.0,17.0,10.0,12.0,6.0,2280.0,60.0,619.0
1614,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Murray A.,Santoro F.,11.0,54.0,1555.0,721.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.05,9.0,1.1,6.75,1.063,8.0,1.08,11.0,1.1,6.75,2008-540,Wimbledon,Grass,128.0,G,20080623.0,56.0,104918.0,11.0,,Andy Murray,R,190.0,GBR,21.1,102148.0,,,Fabrice Santoro,R,178.0,FRA,35.5,6-3 6-4 7-6(5),5.0,R128,134.0,8.0,1.0,83.0,51.0,43.0,20.0,15.0,0.0,2.0,1.0,3.0,127.0,77.0,54.0,20.0,16.0,10.0,15.0,11.0,1555.0,54.0,721.0
1615,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Roitman S.,17.0,97.0,1305.0,467.0,6.0,1.0,6.0,4.0,6.0,0.0,,,,,3.0,0.0,Completed,1.03,11.0,1.04,12.0,1.03,10.0,1.038,21.0,1.04,11.0,2008-540,Wimbledon,Grass,128.0,G,20080623.0,60.0,104022.0,16.0,,Mikhail Youzhny,R,183.0,RUS,25.9,103373.0,,,Sergio Roitman,R,185.0,ARG,29.1,6-1 6-4 6-0,5.0,R128,83.0,10.0,0.0,74.0,52.0,43.0,11.0,12.0,3.0,3.0,1.0,4.0,76.0,55.0,32.0,5.0,11.0,3.0,9.0,17.0,1305.0,97.0,467.0
1616,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Blake J.,Rochus C.,8.0,112.0,2015.0,415.0,3.0,6.0,6.0,3.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,1.04,10.0,1.09,7.33,1.063,8.0,1.08,11.0,1.05,10.0,2008-540,Wimbledon,Grass,128.0,G,20080623.0,40.0,103484.0,8.0,,James Blake,R,185.0,USA,28.4,103294.0,,Q,Christophe Rochus,R,170.0,BEL,29.5,3-6 6-3 6-1 6-4,5.0,R128,108.0,19.0,7.0,107.0,61.0,49.0,21.0,17.0,10.0,13.0,3.0,0.0,108.0,78.0,44.0,15.0,18.0,5.0,12.0,8.0,2015.0,112.0,415.0
1617,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Schuettler R.,Ventura S.,94.0,88.0,472.0,481.0,6.0,3.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.28,3.5,1.3,3.55,1.333,3.25,1.317,3.85,1.25,3.8,2008-540,Wimbledon,Grass,128.0,G,20080623.0,39.0,102783.0,,,Rainer Schuettler,R,180.0,GER,32.1,103490.0,,,Santiago Ventura,R,183.0,ESP,28.4,6-3 6-2 6-4,5.0,R128,119.0,8.0,3.0,84.0,52.0,43.0,19.0,14.0,3.0,3.0,5.0,3.0,87.0,40.0,27.0,23.0,13.0,6.0,10.0,94.0,472.0,88.0,481.0
1618,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Galvani S.,Baker J.,201.0,268.0,193.0,137.0,6.0,4.0,6.0,2.0,6.0,3.0,,,,,3.0,0.0,Completed,1.57,2.25,1.6,2.4,1.61,2.2,1.625,2.5,1.63,2.25,2008-540,Wimbledon,Grass,128.0,G,20080623.0,59.0,102999.0,,Q,Stefano Galvani,R,178.0,ITA,31.0,104779.0,,WC,Jamie Baker,R,183.0,GBR,21.8,6-4 6-2 6-3,5.0,R128,97.0,4.0,1.0,64.0,42.0,32.0,15.0,13.0,2.0,4.0,5.0,3.0,91.0,61.0,32.0,10.0,14.0,5.0,12.0,201.0,193.0,268.0,137.0
1619,37,Wimbledon,Wimbledon,20080624,Grand Slam,Outdoor,Grass,1st Round,5,Eaton C.,Pashanski B.,661.0,114.0,29.0,409.0,6.0,3.0,7.0,6.0,6.0,4.0,,,,,3.0,0.0,Completed,1.44,2.62,1.5,2.55,1.5,2.5,1.588,2.6,1.52,2.46,2008-540,Wimbledon,Grass,128.0,G,20080623.0,35.0,105052.0,,Q,Chris Eaton,R,188.0,GBR,20.5,104081.0,,,Boris Pashanski,R,180.0,SRB,25.6,6-3 7-6(6) 6-4,5.0,R128,113.0,26.0,2.0,91.0,66.0,58.0,14.0,16.0,1.0,1.0,2.0,2.0,99.0,74.0,52.0,16.0,15.0,3.0,5.0,661.0,29.0,114.0,409.0
1620,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Seppi A.,Serra F.,30.0,74.0,1015.0,532.0,6.0,3.0,6.0,7.0,6.0,2.0,6.0,7.0,6.0,4.0,3.0,2.0,Completed,1.28,3.5,1.36,3.17,1.364,3.0,1.364,3.55,1.4,2.85,2008-540,Wimbledon,Grass,128.0,G,20080623.0,74.0,104312.0,27.0,,Andreas Seppi,R,190.0,ITA,24.3,103722.0,,,Florent Serra,R,180.0,FRA,27.3,6-3 6-7(4) 6-2 6-7(5) 6-4,5.0,R64,182.0,19.0,4.0,155.0,101.0,79.0,30.0,25.0,4.0,5.0,9.0,2.0,162.0,120.0,85.0,23.0,26.0,14.0,20.0,30.0,1015.0,74.0,532.0
1621,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Wawrinka S.,Del Potro J.M.,9.0,62.0,1615.0,613.0,7.0,6.0,6.0,3.0,7.0,5.0,,,,,3.0,0.0,Completed,1.57,2.25,1.6,2.3,1.571,2.25,1.699,2.33,1.57,2.34,2008-540,Wimbledon,Grass,128.0,G,20080623.0,76.0,104527.0,10.0,,Stan Wawrinka,R,183.0,SUI,23.2,105223.0,,,Juan Martin del Potro,R,198.0,ARG,19.7,7-6(5) 6-3 7-5,5.0,R64,150.0,14.0,2.0,98.0,58.0,44.0,23.0,16.0,3.0,5.0,3.0,2.0,114.0,74.0,48.0,22.0,17.0,3.0,8.0,9.0,1615.0,62.0,613.0
1622,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Reynolds B.,Dancevic F.,102.0,95.0,439.0,467.0,4.0,6.0,7.0,6.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,3.5,1.28,3.15,1.35,3.4,1.3,3.77,1.326,3.0,1.37,2008-540,Wimbledon,Grass,128.0,G,20080623.0,80.0,104035.0,,,Bobby Reynolds,R,183.0,USA,25.9,104433.0,,,Frank Dancevic,R,185.0,CAN,23.7,4-6 7-6(10) 6-4 6-4,5.0,R64,146.0,27.0,7.0,120.0,78.0,68.0,22.0,21.0,1.0,4.0,13.0,3.0,134.0,88.0,60.0,27.0,21.0,2.0,6.0,102.0,439.0,95.0,467.0
1623,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Safin M.,Djokovic N.,75.0,3.0,530.0,5360.0,6.0,4.0,7.0,6.0,6.0,2.0,,,,,3.0,0.0,Completed,9.0,1.05,7.94,1.08,6.5,1.1,10.4,1.088,6.75,1.1,2008-540,Wimbledon,Grass,128.0,G,20080623.0,73.0,103498.0,,,Marat Safin,R,193.0,RUS,28.4,104925.0,3.0,,Novak Djokovic,R,188.0,SRB,21.0,6-4 7-6(3) 6-2,5.0,R64,122.0,7.0,3.0,95.0,54.0,43.0,25.0,15.0,0.0,1.0,4.0,10.0,97.0,63.0,46.0,12.0,15.0,8.0,12.0,75.0,530.0,3.0,5360.0
1624,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Hewitt L.,Montanes A.,27.0,69.0,1050.0,556.0,7.0,6.0,6.0,0.0,6.0,2.0,,,,,3.0,0.0,Completed,1.03,12.0,1.02,13.61,1.04,9.0,1.057,14.5,1.04,10.0,2008-540,Wimbledon,Grass,128.0,G,20080623.0,67.0,103720.0,24.0,,Lleyton Hewitt,R,180.0,AUS,27.3,103656.0,,,Albert Montanes,R,175.0,ESP,27.5,7-6(4) 6-0 6-2,5.0,R64,112.0,9.0,0.0,81.0,41.0,35.0,25.0,13.0,4.0,4.0,7.0,6.0,92.0,48.0,34.0,18.0,13.0,5.0,10.0,27.0,1050.0,69.0,556.0
1625,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Zverev M.,Ferrero J.C.,92.0,23.0,477.0,1135.0,6.0,4.0,6.0,4.0,2.0,1.0,,,,,2.0,0.0,Retired,3.25,1.33,3.15,1.35,3.0,1.364,3.7,1.333,2.95,1.38,2008-540,Wimbledon,Grass,128.0,G,20080623.0,75.0,104999.0,,,Mischa Zverev,L,190.0,GER,20.8,103507.0,21.0,,Juan Carlos Ferrero,R,183.0,ESP,28.3,6-4 6-4 2-1 RET,5.0,R64,82.0,12.0,4.0,76.0,53.0,44.0,10.0,11.0,4.0,4.0,4.0,2.0,70.0,51.0,31.0,11.0,12.0,3.0,6.0,92.0,477.0,23.0,1135.0
1626,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Bolelli S.,Gonzalez F.,46.0,14.0,763.0,1405.0,7.0,6.0,7.0,6.0,3.0,6.0,7.0,6.0,,,3.0,1.0,Completed,5.0,1.14,4.55,1.2,4.333,1.2,5.6,1.196,5.2,1.15,2008-540,Wimbledon,Grass,128.0,G,20080623.0,68.0,104620.0,,,Simone Bolelli,R,183.0,ITA,22.7,103602.0,13.0,,Fernando Gonzalez,R,183.0,CHI,27.9,7-6(8) 7-6(7) 3-6 7-6(4),5.0,R64,182.0,8.0,4.0,153.0,98.0,72.0,36.0,22.0,11.0,14.0,18.0,7.0,144.0,90.0,72.0,31.0,23.0,1.0,3.0,46.0,763.0,14.0,1405.0
1627,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Lopez F.,Karanusic R.,35.0,111.0,950.0,419.0,6.0,3.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.28,3.5,1.35,3.3,1.28,3.5,1.392,3.35,1.3,3.4,2008-540,Wimbledon,Grass,128.0,G,20080623.0,79.0,103852.0,32.0,,Feliciano Lopez,L,188.0,ESP,26.7,104056.0,,,Roko Karanusic,R,183.0,CRO,25.7,6-3 6-3 6-4,5.0,R64,80.0,15.0,1.0,72.0,48.0,38.0,20.0,14.0,1.0,1.0,7.0,1.0,85.0,52.0,35.0,16.0,14.0,2.0,6.0,35.0,950.0,111.0,419.0
1628,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Federer R.,Soderling R.,1.0,41.0,6900.0,855.0,6.0,3.0,6.0,4.0,7.0,6.0,,,,,3.0,0.0,Completed,1.02,12.0,1.01,16.0,1.02,11.0,1.03,24.75,1.02,15.0,2008-540,Wimbledon,Grass,128.0,G,20080623.0,65.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,26.8,104417.0,,,Robin Soderling,R,193.0,SWE,23.8,6-3 6-4 7-6(3),5.0,R64,121.0,15.0,0.0,96.0,58.0,47.0,22.0,16.0,3.0,4.0,6.0,5.0,114.0,63.0,44.0,25.0,15.0,5.0,8.0,1.0,6900.0,41.0,855.0
1629,37,Wimbledon,Wimbledon,20080625,Grand Slam,Outdoor,Grass,2nd Round,5,Baghdatis M.,Johansson T.,25.0,63.0,1090.0,608.0,6.0,4.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,5.5,1.16,5.3,1.167,4.5,1.167,6.4,1.17,4.8,2008-540,Wimbledon,Grass,128.0,G,20080623.0,77.0,104571.0,22.0,,Marcos Baghdatis,R,183.0,CYP,23.0,102563.0,,,Thomas Johansson,R,180.0,SWE,33.2,6-4 6-4 6-4,5.0,R64,105.0,9.0,0.0,80.0,39.0,33.0,25.0,15.0,2.0,3.0,7.0,4.0,97.0,50.0,36.0,21.0,15.0,4.0,8.0,25.0,1090.0,63.0,608.0
