,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
400,10,Buenos Aires,ATP Buenos Aires 2005,20051102,International,Outdoor,Clay,Quarterfinals,3,Puerta M.,Moya C.,117,6.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,4.5,1.16,5.65,1.13,5.2,1.15,3.3,1.2,6.15,1.147,2005-506,Buenos Aires,Clay,32.0,A,20050207.0,25.0,103264.0,,WC,Mariano Puerta,L,180.0,ARG,26.3,102845.0,1.0,,Carlos Moya,R,190.0,ESP,28.4,7-6(0) 6-3,3.0,QF,87.0,4.0,0.0,60.0,48.0,38.0,9.0,10.0,2.0,2.0,3.0,1.0,80.0,62.0,37.0,10.0,11.0,4.0,6.0,117.0,398.0,6.0,2480.0
401,10,Buenos Aires,ATP Buenos Aires 2005,20051102,International,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Almagro N.,57,98.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.5,2.5,1.53,2.5,1.55,2.4,1.5,2.1,1.444,2.95,2005-506,Buenos Aires,Clay,32.0,A,20050207.0,26.0,104076.0,,,Jose Acasuso,R,190.0,ARG,22.3,104597.0,,,Nicolas Almagro,R,183.0,ESP,19.4,6-3 6-4,3.0,QF,77.0,3.0,1.0,50.0,26.0,22.0,18.0,10.0,0.0,0.0,3.0,7.0,70.0,44.0,29.0,11.0,9.0,10.0,12.0,57.0,651.0,98.0,435.0
402,10,Buenos Aires,ATP Buenos Aires 2005,20051202,International,Outdoor,Clay,Quarterfinals,3,Gaudio G.,Nadal R.,8,48.0,,,0.0,6.0,6,0,6,1,,,,,2.0,1.0,Completed,1.53,2.37,1.67,2.15,1.65,2.1,1.45,2.2,1.637,2.37,2005-506,Buenos Aires,Clay,32.0,A,20050207.0,28.0,103292.0,2.0,,Gaston Gaudio,R,175.0,ARG,26.1,104745.0,7.0,,Rafael Nadal,L,185.0,ESP,18.6,0-6 6-0 6-1,3.0,QF,103.0,6.0,1.0,65.0,37.0,22.0,17.0,10.0,6.0,9.0,3.0,2.0,74.0,52.0,28.0,8.0,9.0,12.0,17.0,8.0,2095.0,48.0,790.0
403,10,Buenos Aires,ATP Buenos Aires 2005,20051202,International,Outdoor,Clay,Semifinals,3,Puerta M.,Acasuso J.,117,57.0,,,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,2.62,1.44,3.1,1.35,3.1,1.35,2.5,1.4,3.13,1.403,2005-506,Buenos Aires,Clay,32.0,A,20050207.0,29.0,103264.0,,WC,Mariano Puerta,L,180.0,ARG,26.3,104076.0,,,Jose Acasuso,R,190.0,ARG,22.3,6-4 7-6(5),3.0,SF,100.0,6.0,1.0,70.0,50.0,38.0,12.0,11.0,1.0,2.0,13.0,5.0,80.0,43.0,34.0,17.0,11.0,5.0,7.0,117.0,398.0,57.0,651.0
404,10,Buenos Aires,ATP Buenos Aires 2005,20051202,International,Outdoor,Clay,Semifinals,3,Gaudio G.,Martin A.,8,69.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.65,1.2,4.25,1.2,3.6,1.206,4.95,2005-506,Buenos Aires,Clay,32.0,A,20050207.0,30.0,103292.0,2.0,,Gaston Gaudio,R,175.0,ARG,26.1,103252.0,,,Alberto Martin,R,175.0,ESP,26.4,6-3 6-4,3.0,SF,94.0,1.0,5.0,62.0,34.0,28.0,13.0,10.0,0.0,1.0,1.0,1.0,60.0,25.0,18.0,16.0,9.0,6.0,9.0,8.0,2095.0,69.0,543.0
405,10,Buenos Aires,ATP Buenos Aires 2005,20050213,International,Outdoor,Clay,The Final,3,Gaudio G.,Puerta M.,8,117.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.19,4.33,1.17,4.75,1.2,4.25,1.2,3.6,1.2,5.0,2005-506,Buenos Aires,Clay,32.0,A,20050207.0,31.0,103292.0,2.0,,Gaston Gaudio,R,175.0,ARG,26.1,103264.0,,WC,Mariano Puerta,L,180.0,ARG,26.3,6-4 6-4,3.0,F,92.0,4.0,1.0,62.0,40.0,30.0,14.0,10.0,0.0,0.0,1.0,0.0,58.0,30.0,20.0,17.0,10.0,3.0,5.0,8.0,2095.0,117.0,398.0
406,11,Marseille,Open 13,20050702,International,Indoor,Hard,1st Round,3,Schalken S.,Davydenko N.,76,15.0,,,3.0,6.0,6,4,6,1,,,,,2.0,1.0,Completed,3.0,1.33,2.85,1.4,2.85,1.4,2.5,1.35,3.29,1.372,2005-496,Marseille,Hard,32.0,A,20050207.0,5.0,102854.0,,,Sjeng Schalken,R,193.0,NED,28.4,103786.0,4.0,,Nikolay Davydenko,R,178.0,RUS,23.6,3-6 6-4 6-1,3.0,R32,99.0,1.0,3.0,80.0,56.0,34.0,12.0,13.0,4.0,8.0,4.0,6.0,73.0,41.0,26.0,13.0,13.0,3.0,9.0,76.0,500.0,15.0,1385.0
407,11,Marseille,Open 13,20050702,International,Indoor,Hard,1st Round,3,Lopez F.,Verdasco F.,21,37.0,,,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,1.5,2.5,1.45,2.7,1.55,2.35,1.5,2.1,1.529,2.69,2005-496,Marseille,Hard,32.0,A,20050207.0,13.0,103852.0,6.0,,Feliciano Lopez,L,188.0,ESP,23.3,104269.0,,,Fernando Verdasco,L,188.0,ESP,21.2,7-5 6-3,3.0,R32,65.0,10.0,1.0,50.0,31.0,28.0,13.0,10.0,3.0,3.0,3.0,0.0,56.0,31.0,20.0,15.0,11.0,0.0,3.0,21.0,1290.0,37.0,953.0
408,11,Marseille,Open 13,20050702,International,Indoor,Hard,1st Round,3,Ancic M.,Hrbaty D.,30,20.0,,,6.0,3.0,7,5,,,,,,,2.0,0.0,Completed,2.25,1.57,2.15,1.67,2.15,1.65,2.0,1.55,2.22,1.704,2005-496,Marseille,Hard,32.0,A,20050207.0,4.0,104339.0,,,Mario Ancic,R,196.0,CRO,20.8,103103.0,5.0,,Dominik Hrbaty,R,183.0,SVK,27.0,6-3 7-5,3.0,R32,73.0,14.0,4.0,60.0,36.0,33.0,10.0,11.0,3.0,4.0,2.0,2.0,63.0,36.0,25.0,12.0,10.0,4.0,7.0,30.0,1056.0,20.0,1311.0
409,11,Marseille,Open 13,20050802,International,Indoor,Hard,1st Round,3,Haehnel J.,Lisnard J.R.,92,113.0,,,6.0,2.0,6,7,6,4,,,,,2.0,1.0,Completed,,,,,,,1.85,1.65,,,2005-496,Marseille,Hard,32.0,A,20050207.0,6.0,103592.0,,WC,Jerome Haehnel,R,185.0,FRA,24.5,103444.0,,Q,Jean Rene Lisnard,R,173.0,MON,25.3,6-2 6-7(5) 6-4,3.0,R32,144.0,10.0,2.0,93.0,52.0,34.0,23.0,15.0,1.0,5.0,2.0,9.0,103.0,52.0,35.0,22.0,15.0,6.0,13.0,92.0,457.0,113.0,402.0
410,11,Marseille,Open 13,20050802,International,Indoor,Hard,1st Round,3,Simon G.,Johansson T.,148,27.0,,,6.0,4.0,4,6,6,2,,,,,2.0,1.0,Completed,4.5,1.16,3.85,1.25,,,2.7,1.3,4.09,1.275,2005-496,Marseille,Hard,32.0,A,20050207.0,11.0,104468.0,,Q,Gilles Simon,R,183.0,FRA,20.1,102563.0,,,Thomas Johansson,R,180.0,SWE,29.8,6-4 4-6 6-2,3.0,R32,111.0,3.0,0.0,82.0,39.0,27.0,26.0,14.0,1.0,4.0,12.0,4.0,80.0,34.0,27.0,21.0,14.0,8.0,13.0,148.0,315.0,27.0,1158.0
411,11,Marseille,Open 13,20050802,International,Indoor,Hard,1st Round,3,Berdych T.,Srichaphan P.,46,32.0,,,6.0,7.0,6,2,7,6,,,,,2.0,1.0,Completed,2.5,1.5,2.25,1.62,2.15,1.65,2.2,1.45,2.25,1.69,2005-496,Marseille,Hard,32.0,A,20050207.0,3.0,104607.0,,,Tomas Berdych,R,196.0,CZE,19.3,103387.0,,,Paradorn Srichaphan,R,185.0,THA,25.6,6-7(5) 6-2 7-6(4),3.0,R32,126.0,13.0,3.0,96.0,63.0,53.0,16.0,16.0,0.0,1.0,11.0,5.0,110.0,65.0,45.0,27.0,16.0,8.0,11.0,46.0,818.0,32.0,1015.0
412,11,Marseille,Open 13,20050802,International,Indoor,Hard,1st Round,3,Beck K.,Kiefer N.,45,24.0,,,6.0,3.0,6,2,,,,,,,2.0,0.0,Completed,2.2,1.61,2.2,1.65,2.53,1.48,2.1,1.5,2.37,1.637,2005-496,Marseille,Hard,32.0,A,20050207.0,9.0,103971.0,,,Karol Beck,R,180.0,SVK,22.8,103017.0,7.0,,Nicolas Kiefer,R,183.0,GER,27.5,6-3 6-2,3.0,R32,88.0,1.0,2.0,76.0,43.0,34.0,13.0,9.0,11.0,12.0,1.0,3.0,50.0,29.0,15.0,9.0,8.0,2.0,6.0,45.0,832.0,24.0,1240.0
413,11,Marseille,Open 13,20050802,International,Indoor,Hard,1st Round,3,Johansson J.,Ferrero J.C.,11,63.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.3,3.2,1.3,3.85,1.32,3.22,1.3,2.7,1.282,4.0,2005-496,Marseille,Hard,32.0,A,20050207.0,12.0,104026.0,3.0,,Joachim Johansson,R,198.0,SWE,22.6,103507.0,,,Juan Carlos Ferrero,R,183.0,ESP,24.9,7-6(4) 6-3,3.0,R32,97.0,17.0,7.0,74.0,40.0,36.0,19.0,11.0,4.0,4.0,6.0,4.0,69.0,34.0,28.0,19.0,10.0,2.0,3.0,11.0,1820.0,63.0,580.0
414,11,Marseille,Open 13,20050802,International,Indoor,Hard,1st Round,3,Rusedski G.,Llodra M.,44,51.0,,,7.0,6.0,4,6,6,3,,,,,2.0,1.0,Completed,1.57,2.25,1.65,2.2,1.65,2.15,1.5,2.1,1.658,2.32,2005-496,Marseille,Hard,32.0,A,20050207.0,2.0,102257.0,,,Greg Rusedski,L,193.0,GBR,31.4,103566.0,,,Michael Llodra,L,190.0,FRA,24.7,7-6(2) 4-6 6-3,3.0,R32,115.0,20.0,7.0,98.0,60.0,46.0,23.0,16.0,4.0,5.0,8.0,2.0,86.0,41.0,31.0,30.0,15.0,3.0,4.0,44.0,835.0,51.0,770.0
415,11,Marseille,Open 13,20050902,International,Indoor,Hard,1st Round,3,Karlovic I.,Wang Y.T.,60,173.0,,,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,,,,,,,,,1.284,3.97,2005-496,Marseille,Hard,32.0,A,20050207.0,14.0,103333.0,,,Ivo Karlovic,R,208.0,CRO,25.9,104499.0,,LL,Jimmy Wang,R,178.0,TPE,19.9,6-4 7-6(4),3.0,R32,74.0,20.0,2.0,61.0,40.0,35.0,14.0,11.0,0.0,0.0,2.0,0.0,65.0,41.0,35.0,12.0,11.0,2.0,3.0,60.0,615.0,173.0,253.0
416,11,Marseille,Open 13,20050902,International,Indoor,Hard,1st Round,3,Ljubicic I.,Hanescu V.,22,81.0,,,7.0,6.0,5,7,6,4,,,,,2.0,1.0,Completed,1.19,4.0,1.28,3.55,1.32,3.22,1.25,3.0,1.308,3.75,2005-496,Marseille,Hard,32.0,A,20050207.0,8.0,103344.0,8.0,,Ivan Ljubicic,R,193.0,CRO,25.8,103812.0,,Q,Victor Hanescu,R,198.0,ROU,23.5,7-6(6) 5-7 6-4,3.0,R32,157.0,12.0,3.0,109.0,70.0,53.0,21.0,17.0,1.0,3.0,5.0,0.0,112.0,81.0,56.0,17.0,17.0,10.0,12.0,22.0,1260.0,81.0,482.0
417,11,Marseille,Open 13,20050902,International,Indoor,Hard,1st Round,3,Dent T.,Benneteau J.,33,62.0,,,6.0,2.0,6,2,,,,,,,2.0,0.0,Completed,1.28,3.25,1.33,3.2,1.37,2.92,1.25,3.0,1.413,3.07,2005-496,Marseille,Hard,32.0,A,20050207.0,15.0,103758.0,,,Taylor Dent,R,188.0,USA,23.7,103898.0,,,Julien Benneteau,R,185.0,FRA,23.1,6-2 6-2,3.0,R32,52.0,6.0,3.0,39.0,23.0,21.0,9.0,8.0,0.0,1.0,0.0,2.0,45.0,27.0,15.0,6.0,8.0,3.0,8.0,33.0,1015.0,62.0,595.0
418,11,Marseille,Open 13,20050902,International,Indoor,Hard,1st Round,3,Andreev I.,Monfils G.,49,181.0,,,6.0,3.0,6,2,,,,,,,2.0,0.0,Completed,2.25,1.57,2.2,1.65,2.25,1.6,1.9,1.6,2.24,1.694,2005-496,Marseille,Hard,32.0,A,20050207.0,7.0,104214.0,,,Igor Andreev,R,185.0,RUS,21.5,104792.0,,WC,Gael Monfils,R,193.0,FRA,18.4,6-3 6-2,3.0,R32,87.0,0.0,5.0,71.0,37.0,29.0,13.0,9.0,3.0,4.0,4.0,2.0,49.0,16.0,11.0,15.0,8.0,1.0,5.0,49.0,786.0,181.0,239.0
419,11,Marseille,Open 13,20050902,International,Indoor,Hard,1st Round,3,de Chaunac S.,Coria G.,275,5.0,,,6.0,4.0,7,5,,,,,,,2.0,0.0,Completed,5.5,1.12,6.0,1.12,4.67,1.17,3.8,1.15,5.75,1.163,2005-496,Marseille,Hard,32.0,A,20050207.0,1.0,103063.0,,Q,Sebastien De Chaunac,R,183.0,FRA,27.3,103909.0,1.0,,Guillermo Coria,R,175.0,ARG,23.0,6-4 7-5,3.0,R32,102.0,8.0,3.0,70.0,39.0,31.0,16.0,11.0,3.0,5.0,1.0,3.0,62.0,27.0,18.0,18.0,11.0,1.0,5.0,275.0,138.0,5.0,2570.0
420,11,Marseille,Open 13,20050902,International,Indoor,Hard,1st Round,3,Nalbandian D.,Schuettler R.,9,39.0,,,6.0,7.0,6,4,7,5,,,,,2.0,1.0,Completed,1.3,3.2,1.37,3.0,1.37,2.92,1.3,2.7,1.385,3.25,2005-496,Marseille,Hard,32.0,A,20050207.0,16.0,103900.0,2.0,,David Nalbandian,R,180.0,ARG,23.1,102783.0,,,Rainer Schuettler,R,180.0,GER,28.7,6-7(2) 6-4 7-5,3.0,R32,162.0,4.0,5.0,103.0,57.0,33.0,29.0,17.0,5.0,10.0,4.0,7.0,109.0,58.0,37.0,23.0,17.0,3.0,10.0,9.0,1945.0,39.0,915.0
421,11,Marseille,Open 13,20050902,International,Indoor,Hard,1st Round,3,Clement A.,Stepanek R.,116,29.0,,,4.0,6.0,6,2,6,1,,,,,2.0,1.0,Completed,2.1,1.66,2.0,1.77,2.15,1.65,1.85,1.65,1.962,1.862,2005-496,Marseille,Hard,32.0,A,20050207.0,10.0,103096.0,,WC,Arnaud Clement,R,173.0,FRA,27.1,103285.0,,,Radek Stepanek,R,185.0,CZE,26.1,4-6 6-2 6-1,3.0,R32,103.0,5.0,2.0,73.0,49.0,36.0,17.0,13.0,4.0,5.0,9.0,3.0,76.0,47.0,31.0,14.0,12.0,10.0,14.0,116.0,398.0,29.0,1135.0
422,11,Marseille,Open 13,20050902,International,Indoor,Hard,2nd Round,3,Schalken S.,Haehnel J.,76,92.0,,,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,1.5,2.5,1.57,2.35,1.53,2.4,,,1.599,2.47,2005-496,Marseille,Hard,32.0,A,20050207.0,19.0,102854.0,,,Sjeng Schalken,R,193.0,NED,28.4,103592.0,,WC,Jerome Haehnel,R,185.0,FRA,24.5,6-4 6-2,3.0,R16,75.0,0.0,2.0,50.0,34.0,25.0,11.0,9.0,3.0,4.0,5.0,5.0,69.0,36.0,21.0,15.0,9.0,7.0,11.0,76.0,500.0,92.0,457.0
423,11,Marseille,Open 13,20051002,International,Indoor,Hard,2nd Round,3,Lopez F.,Karlovic I.,21,60.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.36,3.0,1.42,2.8,1.4,2.85,1.35,2.5,1.485,2.83,2005-496,Marseille,Hard,32.0,A,20050207.0,23.0,103852.0,6.0,,Feliciano Lopez,L,188.0,ESP,23.3,103333.0,,,Ivo Karlovic,R,208.0,CRO,25.9,7-6(6) 6-4,3.0,R16,86.0,6.0,3.0,69.0,40.0,33.0,20.0,11.0,0.0,0.0,12.0,3.0,78.0,53.0,42.0,11.0,11.0,2.0,3.0,21.0,1290.0,60.0,615.0
424,11,Marseille,Open 13,20051002,International,Indoor,Hard,2nd Round,3,Ancic M.,Berdych T.,30,46.0,,,7.0,5.0,7,6,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.6,1.55,2.35,1.45,2.2,1.581,2.52,2005-496,Marseille,Hard,32.0,A,20050207.0,18.0,104339.0,,,Mario Ancic,R,196.0,CRO,20.8,104607.0,,,Tomas Berdych,R,196.0,CZE,19.3,7-5 7-6(4),3.0,R16,95.0,20.0,4.0,73.0,49.0,40.0,11.0,12.0,1.0,2.0,6.0,4.0,67.0,39.0,28.0,18.0,12.0,0.0,2.0,30.0,1056.0,46.0,818.0
425,11,Marseille,Open 13,20051002,International,Indoor,Hard,2nd Round,3,de Chaunac S.,Rusedski G.,275,44.0,,,,,,,,,,,,,,,Walkover,4.5,1.16,4.4,1.2,4.67,1.17,3.3,1.2,4.3,1.256,2005-496,Marseille,Hard,32.0,A,20050207.0,17.0,103063.0,,Q,Sebastien De Chaunac,R,183.0,FRA,27.3,102257.0,,,Greg Rusedski,L,193.0,GBR,31.4,W/O,3.0,R16,,,,,,,,,,,,,,,,,,,,275.0,138.0,44.0,835.0
426,11,Marseille,Open 13,20051002,International,Indoor,Hard,2nd Round,3,Ljubicic I.,Andreev I.,22,49.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.53,2.37,1.55,2.4,1.6,2.25,1.5,2.1,1.606,2.45,2005-496,Marseille,Hard,32.0,A,20050207.0,20.0,103344.0,8.0,,Ivan Ljubicic,R,193.0,CRO,25.8,104214.0,,,Igor Andreev,R,185.0,RUS,21.5,6-3 6-4,3.0,R16,85.0,6.0,0.0,58.0,38.0,29.0,13.0,10.0,0.0,0.0,3.0,0.0,62.0,30.0,20.0,17.0,9.0,3.0,5.0,22.0,1260.0,49.0,786.0
427,11,Marseille,Open 13,20051002,International,Indoor,Hard,2nd Round,3,Beck K.,Clement A.,45,116.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.83,1.83,1.83,1.93,1.8,1.95,1.75,1.75,2.02,1.82,2005-496,Marseille,Hard,32.0,A,20050207.0,21.0,103971.0,,,Karol Beck,R,180.0,SVK,22.8,103096.0,,WC,Arnaud Clement,R,173.0,FRA,27.1,6-4 6-4,3.0,R16,101.0,5.0,3.0,62.0,34.0,27.0,14.0,10.0,3.0,4.0,1.0,2.0,72.0,39.0,24.0,17.0,10.0,2.0,5.0,45.0,832.0,116.0,398.0
428,11,Marseille,Open 13,20051002,International,Indoor,Hard,2nd Round,3,Johansson J.,Simon G.,11,148.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.05,8.0,1.1,6.5,1.1,6.75,1.1,4.5,1.08,9.5,2005-496,Marseille,Hard,32.0,A,20050207.0,22.0,104026.0,3.0,,Joachim Johansson,R,198.0,SWE,22.6,104468.0,,Q,Gilles Simon,R,183.0,FRA,20.1,7-6(3) 6-3,3.0,R16,83.0,22.0,3.0,71.0,45.0,40.0,14.0,11.0,3.0,3.0,3.0,1.0,61.0,25.0,18.0,23.0,10.0,1.0,2.0,11.0,1820.0,148.0,315.0
429,11,Marseille,Open 13,20051002,International,Indoor,Hard,2nd Round,3,Dent T.,Nalbandian D.,33,9.0,,,7.0,6.0,6,2,,,,,,,2.0,0.0,Completed,2.5,1.5,2.45,1.53,2.53,1.48,2.0,1.55,2.51,1.585,2005-496,Marseille,Hard,32.0,A,20050207.0,24.0,103758.0,,,Taylor Dent,R,188.0,USA,23.7,103900.0,2.0,,David Nalbandian,R,180.0,ARG,23.1,7-6(3) 6-2,3.0,R16,94.0,6.0,2.0,63.0,42.0,37.0,10.0,10.0,3.0,4.0,1.0,1.0,75.0,50.0,27.0,16.0,10.0,6.0,9.0,33.0,1015.0,9.0,1945.0
430,11,Marseille,Open 13,20051102,International,Indoor,Hard,Quarterfinals,3,Ljubicic I.,Schalken S.,22,76.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.36,3.0,1.4,2.85,1.4,2.85,1.4,2.3,1.398,3.16,2005-496,Marseille,Hard,32.0,A,20050207.0,26.0,103344.0,8.0,,Ivan Ljubicic,R,193.0,CRO,25.8,102854.0,,,Sjeng Schalken,R,193.0,NED,28.4,6-3 6-4,3.0,QF,105.0,8.0,0.0,63.0,40.0,27.0,13.0,10.0,1.0,3.0,0.0,1.0,69.0,48.0,31.0,7.0,9.0,3.0,7.0,22.0,1260.0,76.0,500.0
431,11,Marseille,Open 13,20051102,International,Indoor,Hard,Quarterfinals,3,Ancic M.,de Chaunac S.,30,275.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.14,5.0,1.1,5.4,1.17,4.67,1.2,3.3,1.182,5.25,2005-496,Marseille,Hard,32.0,A,20050207.0,25.0,104339.0,,,Mario Ancic,R,196.0,CRO,20.8,103063.0,,Q,Sebastien De Chaunac,R,183.0,FRA,27.3,7-6(11) 6-3,3.0,QF,116.0,19.0,5.0,80.0,51.0,42.0,15.0,11.0,5.0,5.0,2.0,5.0,79.0,43.0,28.0,20.0,10.0,4.0,5.0,30.0,1056.0,275.0,138.0
432,11,Marseille,Open 13,20051102,International,Indoor,Hard,Quarterfinals,3,Johansson J.,Beck K.,11,45.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.55,1.25,3.75,1.3,2.7,1.294,3.9,2005-496,Marseille,Hard,32.0,A,20050207.0,27.0,104026.0,3.0,,Joachim Johansson,R,198.0,SWE,22.6,103971.0,,,Karol Beck,R,180.0,SVK,22.8,6-4 6-4,3.0,QF,74.0,16.0,0.0,55.0,33.0,25.0,16.0,10.0,0.0,0.0,2.0,2.0,56.0,37.0,27.0,10.0,10.0,1.0,3.0,11.0,1820.0,45.0,832.0
433,11,Marseille,Open 13,20051102,International,Indoor,Hard,Quarterfinals,3,Lopez F.,Dent T.,21,33.0,,,7.0,5.0,1,6,7,6,,,,,2.0,1.0,Completed,1.8,1.9,1.88,1.88,1.87,1.87,1.75,1.75,1.833,2.0,2005-496,Marseille,Hard,32.0,A,20050207.0,28.0,103852.0,6.0,,Feliciano Lopez,L,188.0,ESP,23.3,103758.0,,,Taylor Dent,R,188.0,USA,23.7,7-5 1-6 7-6(8),3.0,QF,113.0,10.0,3.0,93.0,50.0,39.0,23.0,15.0,4.0,8.0,11.0,5.0,99.0,60.0,46.0,21.0,16.0,4.0,7.0,21.0,1290.0,33.0,1015.0
434,11,Marseille,Open 13,20051202,International,Indoor,Hard,Semifinals,3,Ljubicic I.,Ancic M.,22,30.0,,,7.0,5.0,2,6,6,4,,,,,2.0,1.0,Completed,1.61,2.2,1.7,2.1,1.75,2.0,1.5,2.2,1.69,2.25,2005-496,Marseille,Hard,32.0,A,20050207.0,29.0,103344.0,8.0,,Ivan Ljubicic,R,193.0,CRO,25.8,104339.0,,,Mario Ancic,R,196.0,CRO,20.8,7-5 2-6 6-4,3.0,SF,161.0,5.0,3.0,117.0,73.0,46.0,26.0,15.0,18.0,20.0,16.0,6.0,82.0,49.0,43.0,15.0,15.0,2.0,4.0,22.0,1260.0,30.0,1056.0
435,11,Marseille,Open 13,20051202,International,Indoor,Hard,Semifinals,3,Johansson J.,Lopez F.,11,21.0,,,6.0,7.0,7,6,6,4,,,,,2.0,1.0,Completed,1.39,2.75,1.4,2.9,1.4,2.85,1.4,2.5,1.424,3.06,2005-496,Marseille,Hard,32.0,A,20050207.0,30.0,104026.0,3.0,,Joachim Johansson,R,198.0,SWE,22.6,103852.0,6.0,,Feliciano Lopez,L,188.0,ESP,23.3,6-7(1) 7-6(6) 6-4,3.0,SF,124.0,19.0,4.0,94.0,51.0,43.0,31.0,17.0,1.0,1.0,10.0,2.0,91.0,53.0,47.0,25.0,17.0,1.0,2.0,11.0,1820.0,21.0,1290.0
436,11,Marseille,Open 13,20050213,International,Indoor,Hard,The Final,3,Johansson J.,Ljubicic I.,11,22.0,,,7.0,5.0,6,4,,,,,,,2.0,0.0,Completed,1.39,2.75,1.4,2.85,1.48,2.53,1.45,2.35,1.417,3.05,2005-496,Marseille,Hard,32.0,A,20050207.0,31.0,104026.0,3.0,,Joachim Johansson,R,198.0,SWE,22.6,103344.0,8.0,,Ivan Ljubicic,R,193.0,CRO,25.8,7-5 6-4,3.0,F,80.0,19.0,3.0,58.0,34.0,29.0,16.0,11.0,0.0,0.0,13.0,1.0,62.0,41.0,33.0,9.0,11.0,2.0,4.0,11.0,1820.0,22.0,1260.0
437,12,San Jose,SAP Open,20050702,International,Indoor,Hard,1st Round,3,Carlsen K.,Labadze I.,88,73.0,,,6.0,7.0,6,2,6,3,,,,,2.0,1.0,Completed,,,,,,,,,,,2005-424,San Jose,Hard,32.0,A,20050207.0,15.0,102202.0,,,Kenneth Carlsen,L,190.0,DEN,31.8,103789.0,,,Irakli Labadze,L,188.0,GEO,23.6,6-7(4) 6-2 6-3,3.0,R32,153.0,12.0,0.0,91.0,47.0,32.0,30.0,15.0,4.0,6.0,3.0,11.0,126.0,78.0,47.0,19.0,14.0,10.0,15.0,88.0,468.0,73.0,510.0
438,12,San Jose,SAP Open,20050702,International,Indoor,Hard,1st Round,3,Kim K.,Hernych J.,67,71.0,,,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,2.0,1.72,1.93,1.83,2.12,1.67,1.75,1.75,2.19,1.719,2005-424,San Jose,Hard,32.0,A,20050207.0,7.0,103240.0,,,Kevin Kim,R,180.0,USA,26.5,103401.0,,,Jan Hernych,R,190.0,CZE,25.5,7-5 6-3,3.0,R32,90.0,3.0,3.0,71.0,42.0,30.0,15.0,11.0,5.0,7.0,1.0,4.0,70.0,46.0,27.0,10.0,10.0,4.0,8.0,67.0,561.0,71.0,525.0
439,12,San Jose,SAP Open,20050702,International,Indoor,Hard,1st Round,3,Dancevic F.,Morrison J.,168,122.0,,,4.0,6.0,7,6,6,0,,,,,2.0,1.0,Completed,2.37,1.53,,,,,2.0,1.55,2.48,1.595,2005-424,San Jose,Hard,32.0,A,20050207.0,6.0,104433.0,,Q,Frank Dancevic,R,185.0,CAN,20.3,103319.0,,,Jeff Morrison,R,185.0,USA,26.0,4-6 7-6(3) 6-0,3.0,R32,119.0,7.0,1.0,92.0,60.0,42.0,19.0,14.0,4.0,6.0,6.0,6.0,108.0,45.0,33.0,27.0,14.0,11.0,15.0,168.0,261.0,122.0,381.0
