,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1980,45,Canada Masters,Toronto TMS,20040726,Masters,Outdoor,Hard,1st Round,3,Bogomolov A.,Karlovic I.,117.0,59.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.375,1.533,2.15,1.7,2.08,1.7,2.0,1.55,2.27,1.68,2004-421,Canada Masters,Hard,64.0,M,20040726.0,23.0,104166.0,,Q,Alex Bogomolov Jr,R,178.0,RUS,21.2,103333.0,,,Ivo Karlovic,R,208.0,CRO,25.4,6-4 7-6(6),3.0,R64,67.0,1.0,0.0,61.0,53.0,42.0,7.0,11.0,0.0,0.0,17.0,3.0,58.0,37.0,31.0,15.0,11.0,0.0,1.0,117.0,365.0,59.0,691.0
1981,45,Canada Masters,Toronto TMS,20040726,Masters,Outdoor,Hard,1st Round,3,Soderling R.,Enqvist T.,50.0,53.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.833,1.833,2.0,1.81,2.15,1.65,1.75,1.75,2.15,1.741,2004-421,Canada Masters,Hard,64.0,M,20040726.0,2.0,104417.0,,,Robin Soderling,R,193.0,SWE,19.9,102358.0,,,Thomas Enqvist,R,190.0,SWE,30.3,7-6(2) 6-3,3.0,R64,81.0,14.0,0.0,72.0,48.0,40.0,11.0,11.0,1.0,1.0,5.0,5.0,68.0,33.0,23.0,21.0,10.0,1.0,2.0,50.0,760.0,53.0,718.0
1982,45,Canada Masters,Toronto TMS,20040727,Masters,Outdoor,Hard,1st Round,3,Srichaphan P.,Pavel A.,15.0,16.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.444,2.625,1.5,2.6,1.55,2.35,1.5,2.1,1.524,2.71,2004-421,Canada Masters,Hard,64.0,M,20040726.0,4.0,103387.0,14.0,,Paradorn Srichaphan,R,185.0,THA,25.1,102318.0,,,Andrei Pavel,R,183.0,ROU,30.4,7-5 6-2,3.0,R64,80.0,4.0,0.0,56.0,36.0,31.0,8.0,10.0,0.0,1.0,2.0,0.0,70.0,53.0,34.0,5.0,10.0,6.0,10.0,15.0,1425.0,16.0,1319.0
1983,45,Canada Masters,Toronto TMS,20040727,Masters,Outdoor,Hard,1st Round,3,Agassi A.,Haas T.,11.0,66.0,4.0,6.0,6.0,4.0,6,4.0,,,,,2.0,1.0,Completed,1.615,2.2,1.67,2.2,1.7,2.1,1.5,2.1,1.685,2.26,2004-421,Canada Masters,Hard,64.0,M,20040726.0,20.0,101736.0,10.0,,Andre Agassi,R,180.0,USA,34.2,103163.0,,,Tommy Haas,R,188.0,GER,26.3,4-6 6-4 6-4,3.0,R64,124.0,10.0,2.0,86.0,46.0,35.0,21.0,15.0,1.0,4.0,8.0,4.0,91.0,52.0,39.0,17.0,15.0,5.0,9.0,11.0,1945.0,66.0,625.0
1984,45,Canada Masters,Toronto TMS,20040727,Masters,Outdoor,Hard,1st Round,3,Robredo T.,Lee H.T.,27.0,78.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.571,2.25,1.7,2.15,1.55,2.35,1.55,2.0,1.667,2.3,2004-421,Canada Masters,Hard,64.0,M,20040726.0,30.0,103990.0,,,Tommy Robredo,R,180.0,ESP,22.2,102703.0,,Q,Hyung Taik Lee,R,180.0,KOR,28.5,7-6(3) 6-1,3.0,R64,89.0,3.0,2.0,69.0,43.0,35.0,12.0,9.0,2.0,2.0,0.0,2.0,64.0,39.0,23.0,16.0,10.0,4.0,7.0,27.0,1080.0,78.0,508.0
1985,45,Canada Masters,Toronto TMS,20040727,Masters,Outdoor,Hard,1st Round,3,Kuerten G.,Ginepri R.,23.0,40.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.1,1.667,2.2,1.67,2.2,1.65,1.9,1.6,2.41,1.621,2004-421,Canada Masters,Hard,64.0,M,20040726.0,26.0,102856.0,,,Gustavo Kuerten,R,190.0,BRA,27.8,104068.0,,,Robby Ginepri,R,183.0,USA,21.8,6-1 6-4,3.0,R64,60.0,12.0,2.0,48.0,27.0,23.0,12.0,8.0,1.0,1.0,3.0,2.0,61.0,31.0,21.0,13.0,9.0,3.0,7.0,23.0,1130.0,40.0,820.0
1986,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Spadea V.,Dancevic F.,21.0,225.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.28,3.5,1.3,3.35,1.35,2.5,1.333,3.55,2004-421,Canada Masters,Hard,64.0,M,20040726.0,18.0,102434.0,,,Vincent Spadea,R,183.0,USA,30.0,104433.0,,WC,Frank Dancevic,R,185.0,CAN,19.8,6-1 6-4,3.0,R64,81.0,3.0,5.0,53.0,28.0,23.0,15.0,9.0,3.0,3.0,3.0,1.0,67.0,37.0,28.0,9.0,8.0,10.0,13.0,21.0,1175.0,225.0,165.0
1987,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Novak J.,Bjorkman J.,22.0,38.0,5.0,7.0,7.0,6.0,6,0.0,,,,,2.0,1.0,Completed,1.4,2.75,1.5,2.6,1.4,2.85,1.4,2.3,1.526,2.7,2004-421,Canada Masters,Hard,64.0,M,20040726.0,6.0,102562.0,,,Jiri Novak,R,190.0,CZE,29.3,102035.0,,,Jonas Bjorkman,R,183.0,SWE,32.3,5-7 7-6(10) 6-0,3.0,R64,137.0,12.0,1.0,97.0,76.0,60.0,12.0,15.0,3.0,4.0,11.0,2.0,125.0,77.0,54.0,24.0,15.0,14.0,17.0,22.0,1170.0,38.0,843.0
1988,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Gonzalez F.,Schuettler R.,19.0,8.0,3.0,6.0,6.0,4.0,6,3.0,,,,,2.0,1.0,Completed,1.8,1.909,1.85,1.95,1.8,1.95,1.75,1.75,1.741,2.15,2004-421,Canada Masters,Hard,64.0,M,20040726.0,17.0,103602.0,,,Fernando Gonzalez,R,183.0,CHI,23.9,102783.0,8.0,,Rainer Schuettler,R,180.0,GER,28.2,3-6 6-4 6-3,3.0,R64,114.0,11.0,2.0,82.0,49.0,37.0,20.0,14.0,3.0,5.0,0.0,0.0,102.0,70.0,45.0,17.0,14.0,6.0,9.0,19.0,1215.0,8.0,2200.0
1989,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Melzer J.,Hrbaty D.,61.0,20.0,4.0,6.0,7.0,5.0,7,6.0,,,,,2.0,1.0,Completed,2.625,1.444,2.85,1.42,2.6,1.45,2.0,1.55,3.01,1.433,2004-421,Canada Masters,Hard,64.0,M,20040726.0,19.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,23.1,103103.0,,,Dominik Hrbaty,R,183.0,SVK,26.5,4-6 7-5 7-6(3),3.0,R64,118.0,6.0,1.0,96.0,51.0,41.0,15.0,17.0,4.0,10.0,10.0,3.0,95.0,62.0,44.0,13.0,17.0,2.0,8.0,61.0,672.0,20.0,1186.0
1990,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Ljubicic I.,Beck K.,26.0,63.0,6.0,2.0,5.0,7.0,6,3.0,,,,,2.0,1.0,Completed,1.5,2.5,1.6,2.35,1.48,2.53,1.5,2.1,1.556,2.6,2004-421,Canada Masters,Hard,64.0,M,20040726.0,7.0,103344.0,,,Ivan Ljubicic,R,193.0,CRO,25.3,103971.0,,Q,Karol Beck,R,180.0,SVK,22.3,6-2 5-7 6-3,3.0,R64,129.0,13.0,2.0,99.0,53.0,43.0,25.0,15.0,4.0,5.0,4.0,2.0,77.0,45.0,30.0,21.0,14.0,3.0,6.0,26.0,1080.0,63.0,641.0
1991,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Johansson T.,Massu N.,99.0,13.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.48,2.65,1.4,2.85,,,1.541,2.65,2004-421,Canada Masters,Hard,64.0,M,20040726.0,12.0,102563.0,,LL,Thomas Johansson,R,180.0,SWE,29.3,103454.0,13.0,,Nicolas Massu,R,183.0,CHI,24.7,6-4 6-4,3.0,R64,87.0,12.0,2.0,60.0,40.0,31.0,9.0,10.0,1.0,2.0,2.0,1.0,62.0,35.0,24.0,14.0,10.0,3.0,6.0,99.0,410.0,13.0,1583.0
1992,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Moya C.,Verdasco F.,4.0,32.0,6.0,7.0,6.0,3.0,6,4.0,,,,,2.0,1.0,Completed,1.333,3.25,1.3,3.5,1.3,3.35,1.3,2.7,1.282,4.0,2004-421,Canada Masters,Hard,64.0,M,20040726.0,24.0,102845.0,4.0,,Carlos Moya,R,190.0,ESP,27.9,104269.0,,,Fernando Verdasco,L,188.0,ESP,20.6,6-7(9) 6-3 6-4,3.0,R64,151.0,5.0,2.0,122.0,72.0,48.0,27.0,16.0,7.0,10.0,3.0,6.0,104.0,69.0,43.0,18.0,15.0,7.0,12.0,4.0,2555.0,32.0,921.0
1993,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Federer R.,Arazi H.,1.0,36.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.063,8.0,1.08,7.75,1.07,7.19,1.05,5.0,1.063,13.0,2004-421,Canada Masters,Hard,64.0,M,20040726.0,1.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.9,102271.0,,,Hicham Arazi,L,175.0,MAR,30.7,6-3 7-5,3.0,R64,88.0,12.0,5.0,68.0,40.0,31.0,17.0,11.0,1.0,1.0,4.0,2.0,70.0,40.0,27.0,16.0,10.0,4.0,6.0,1.0,5665.0,36.0,878.0
1994,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Carraz G.,Grosjean S.,73.0,12.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.5,1.167,4.25,1.22,4.25,1.2,3.3,1.2,4.35,1.25,2004-421,Canada Masters,Hard,64.0,M,20040726.0,13.0,102571.0,,,Gregory Carraz,R,190.0,FRA,29.2,103206.0,12.0,,Sebastien Grosjean,R,175.0,FRA,26.1,6-2 7-6(3),3.0,R64,91.0,8.0,6.0,77.0,48.0,36.0,15.0,10.0,6.0,7.0,7.0,3.0,64.0,32.0,24.0,13.0,10.0,3.0,6.0,73.0,569.0,12.0,1675.0
1995,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Lopez F.,Escude N.,30.0,67.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,,,1.6,2.35,1.65,2.2,1.5,2.1,1.694,2.24,2004-421,Canada Masters,Hard,64.0,M,20040726.0,31.0,103852.0,,,Feliciano Lopez,L,188.0,ESP,22.8,102765.0,,,Nicolas Escude,R,185.0,FRA,28.3,7-6(1) 6-2,3.0,R64,71.0,11.0,0.0,63.0,45.0,33.0,15.0,10.0,4.0,4.0,5.0,3.0,56.0,28.0,22.0,16.0,10.0,3.0,5.0,30.0,1025.0,67.0,611.0
1996,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Kiefer N.,Safin M.,25.0,14.0,6.0,7.0,6.0,4.0,7,6.0,,,,,2.0,1.0,Completed,2.1,1.667,1.95,1.85,1.95,1.8,1.75,1.75,2.16,1.735,2004-421,Canada Masters,Hard,64.0,M,20040726.0,21.0,103017.0,,,Nicolas Kiefer,R,183.0,GER,27.0,103498.0,15.0,,Marat Safin,R,193.0,RUS,24.4,6-7(3) 6-4 7-6(2),3.0,R64,163.0,14.0,4.0,94.0,57.0,48.0,21.0,17.0,1.0,3.0,20.0,2.0,116.0,56.0,42.0,33.0,17.0,6.0,9.0,25.0,1100.0,14.0,1425.0
1997,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Reid T.,Gaudio G.,127.0,9.0,7.0,6.0,5.0,7.0,6,3.0,,,,,2.0,1.0,Completed,2.25,1.571,2.15,1.7,2.1,1.7,2.3,1.4,2.44,1.61,2004-421,Canada Masters,Hard,64.0,M,20040726.0,28.0,104379.0,,Q,Todd Reid,R,180.0,AUS,20.1,103292.0,11.0,,Gaston Gaudio,R,175.0,ARG,25.6,7-6(2) 5-7 6-3,3.0,R64,112.0,6.0,2.0,110.0,82.0,59.0,14.0,16.0,9.0,12.0,7.0,4.0,102.0,76.0,53.0,11.0,17.0,1.0,5.0,127.0,331.0,9.0,1995.0
1998,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Niemeyer F.,Sanchez D.,231.0,54.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.0,1.727,1.9,1.85,1.87,1.87,1.8,1.7,2.06,1.794,2004-421,Canada Masters,Hard,64.0,M,20040726.0,10.0,102780.0,,WC,Frederic Niemeyer,R,190.0,CAN,28.2,103176.0,,,David Sanchez,R,183.0,ESP,26.2,6-1 6-4,3.0,R64,55.0,9.0,1.0,45.0,30.0,28.0,9.0,9.0,1.0,1.0,0.0,3.0,49.0,28.0,19.0,9.0,8.0,0.0,3.0,231.0,157.0,54.0,701.0
1999,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Youzhny M.,Nalbandian D.,46.0,6.0,3.0,6.0,6.0,3.0,6,4.0,,,,,2.0,1.0,Completed,3.25,1.333,2.95,1.4,2.92,1.37,2.3,1.4,3.4,1.357,2004-421,Canada Masters,Hard,64.0,M,20040726.0,16.0,104022.0,,,Mikhail Youzhny,R,183.0,RUS,22.0,103900.0,6.0,,David Nalbandian,R,180.0,ARG,22.5,3-6 6-3 6-4,3.0,R64,106.0,10.0,2.0,69.0,39.0,34.0,16.0,14.0,0.0,2.0,5.0,4.0,92.0,55.0,36.0,22.0,14.0,4.0,7.0,46.0,775.0,6.0,2475.0
2000,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Henman T.,Zabaleta M.,5.0,39.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.286,3.5,1.28,3.65,1.3,3.35,1.35,2.5,1.328,3.6,2004-421,Canada Masters,Hard,64.0,M,20040726.0,25.0,102450.0,5.0,,Tim Henman,R,185.0,GBR,29.8,103151.0,,,Mariano Zabaleta,R,183.0,ARG,26.4,6-4 6-1,3.0,R64,75.0,2.0,3.0,59.0,32.0,21.0,15.0,9.0,3.0,5.0,1.0,4.0,48.0,30.0,17.0,6.0,8.0,6.0,11.0,5.0,2505.0,39.0,835.0
2001,45,Canada Masters,Toronto TMS,20040728,Masters,Outdoor,Hard,1st Round,3,Hewitt L.,Nadal R.,10.0,62.0,1.0,6.0,6.0,4.0,6,2.0,,,,,2.0,1.0,Completed,1.25,3.75,1.28,3.65,1.25,3.75,1.25,3.0,1.334,3.59,2004-421,Canada Masters,Hard,64.0,M,20040726.0,5.0,103720.0,9.0,,Lleyton Hewitt,R,180.0,AUS,23.4,104745.0,,,Rafael Nadal,L,185.0,ESP,18.1,1-6 6-4 6-2,3.0,R64,104.0,7.0,3.0,67.0,29.0,23.0,18.0,12.0,3.0,7.0,1.0,0.0,86.0,63.0,36.0,12.0,13.0,7.0,12.0,10.0,1990.0,62.0,664.0
2002,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,1st Round,3,Roddick A.,Benneteau J.,2.0,76.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.063,8.0,1.08,8.0,1.07,7.19,1.1,4.5,1.086,9.6,2004-421,Canada Masters,Hard,64.0,M,20040726.0,32.0,104053.0,2.0,,Andy Roddick,R,188.0,USA,21.9,103898.0,,Q,Julien Benneteau,R,185.0,FRA,22.5,6-4 6-2,3.0,R64,76.0,4.0,3.0,53.0,32.0,28.0,10.0,9.0,3.0,4.0,4.0,5.0,55.0,29.0,19.0,9.0,9.0,0.0,4.0,2.0,4945.0,76.0,551.0
2003,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,1st Round,3,Horna L.,Coria G.,41.0,3.0,4.0,1.0,,,,,,,,,0.0,0.0,Retired,5.0,1.143,4.85,1.18,5.5,1.13,3.3,1.2,7.1,1.125,2004-421,Canada Masters,Hard,64.0,M,20040726.0,9.0,103632.0,,,Luis Horna,R,180.0,PER,23.8,103909.0,3.0,,Guillermo Coria,R,175.0,ARG,22.5,5-1 RET,3.0,R64,31.0,3.0,0.0,19.0,12.0,9.0,5.0,3.0,0.0,0.0,0.0,3.0,14.0,7.0,3.0,2.0,3.0,1.0,3.0,41.0,816.0,3.0,3355.0
2004,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Federer R.,Soderling R.,1.0,50.0,7.0,5.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.071,7.5,1.08,8.0,1.07,7.19,1.05,5.0,1.059,14.0,2004-421,Canada Masters,Hard,64.0,M,20040726.0,33.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,22.9,104417.0,,,Robin Soderling,R,193.0,SWE,19.9,7-5 6-1,3.0,R32,64.0,13.0,0.0,67.0,47.0,35.0,11.0,10.0,6.0,7.0,2.0,2.0,47.0,25.0,16.0,11.0,9.0,3.0,7.0,1.0,5665.0,50.0,760.0
2005,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Mirnyi M.,Srichaphan P.,34.0,15.0,3.0,6.0,6.0,1.0,6,4.0,,,,,2.0,1.0,Completed,2.625,1.444,2.7,1.47,2.65,1.45,2.3,1.4,2.65,1.541,2004-421,Canada Masters,Hard,64.0,M,20040726.0,34.0,103018.0,,,Max Mirnyi,R,196.0,BLR,27.0,103387.0,14.0,,Paradorn Srichaphan,R,185.0,THA,25.1,3-6 6-1 6-4,3.0,R32,112.0,7.0,4.0,70.0,46.0,38.0,13.0,13.0,0.0,1.0,5.0,7.0,99.0,57.0,41.0,18.0,13.0,11.0,14.0,34.0,900.0,15.0,1425.0
2006,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Moya C.,Bogomolov A.,4.0,117.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.167,4.5,1.16,5.25,1.17,4.67,1.25,3.0,1.2,5.0,2004-421,Canada Masters,Hard,64.0,M,20040726.0,44.0,102845.0,4.0,,Carlos Moya,R,190.0,ESP,27.9,104166.0,,Q,Alex Bogomolov Jr,R,178.0,RUS,21.2,6-4 6-3,3.0,R32,70.0,6.0,2.0,61.0,34.0,25.0,17.0,10.0,4.0,6.0,0.0,1.0,52.0,35.0,19.0,9.0,9.0,0.0,4.0,4.0,2555.0,117.0,365.0
2007,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Kiefer N.,Ferrer D.,25.0,42.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.222,4.0,1.22,4.25,1.21,4.06,1.25,3.0,1.23,4.65,2004-421,Canada Masters,Hard,64.0,M,20040726.0,43.0,103017.0,,,Nicolas Kiefer,R,183.0,GER,27.0,103970.0,,,David Ferrer,R,175.0,ESP,22.3,6-3 6-1,3.0,R32,63.0,6.0,0.0,47.0,29.0,25.0,10.0,8.0,2.0,2.0,2.0,2.0,50.0,31.0,18.0,7.0,8.0,5.0,9.0,25.0,1100.0,42.0,809.0
2008,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Hernych J.,Reid T.,109.0,127.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.727,2.0,1.7,2.15,1.75,2.0,1.55,2.0,1.714,2.2,2004-421,Canada Masters,Hard,64.0,M,20040726.0,46.0,103401.0,,Q,Jan Hernych,R,190.0,CZE,25.0,104379.0,,Q,Todd Reid,R,180.0,AUS,20.1,6-3 6-3,3.0,R32,59.0,7.0,1.0,50.0,36.0,30.0,7.0,9.0,2.0,3.0,4.0,2.0,69.0,50.0,26.0,10.0,9.0,9.0,13.0,109.0,384.0,127.0,331.0
2009,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Melzer J.,Agassi A.,61.0,11.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,5.5,1.125,5.5,1.15,5.2,1.15,4.5,1.1,5.75,1.16,2004-421,Canada Masters,Hard,64.0,M,20040726.0,42.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,23.1,101736.0,10.0,,Andre Agassi,R,180.0,USA,34.2,6-3 6-3,3.0,R32,61.0,10.0,2.0,57.0,36.0,28.0,10.0,9.0,4.0,5.0,3.0,1.0,55.0,33.0,17.0,13.0,9.0,4.0,8.0,61.0,672.0,11.0,1945.0
2010,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Gonzalez F.,Spadea V.,19.0,21.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.35,1.55,2.4,1.5,2.1,1.649,2.34,2004-421,Canada Masters,Hard,64.0,M,20040726.0,41.0,103602.0,,,Fernando Gonzalez,R,183.0,CHI,23.9,102434.0,,,Vincent Spadea,R,183.0,USA,30.0,7-5 6-4,3.0,R32,89.0,2.0,3.0,69.0,39.0,29.0,21.0,11.0,3.0,3.0,4.0,2.0,83.0,53.0,34.0,15.0,11.0,8.0,10.0,19.0,1215.0,21.0,1175.0
2011,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Santoro F.,Ljubicic I.,58.0,26.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.95,1.4,2.85,1.4,2.3,1.4,3.45,1.345,2004-421,Canada Masters,Hard,64.0,M,20040726.0,36.0,102148.0,,,Fabrice Santoro,R,178.0,FRA,31.6,103344.0,,,Ivan Ljubicic,R,193.0,CRO,25.3,6-4 7-6(4),3.0,R32,104.0,6.0,0.0,69.0,37.0,33.0,19.0,11.0,4.0,4.0,8.0,1.0,73.0,48.0,37.0,12.0,11.0,5.0,6.0,58.0,692.0,26.0,1080.0
2012,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Hewitt L.,Novak J.,10.0,22.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.222,4.0,1.18,4.85,1.18,4.45,1.2,3.3,1.182,5.3,2004-421,Canada Masters,Hard,64.0,M,20040726.0,35.0,103720.0,9.0,,Lleyton Hewitt,R,180.0,AUS,23.4,102562.0,,,Jiri Novak,R,190.0,CZE,29.3,6-2 6-1,3.0,R32,52.0,8.0,3.0,43.0,31.0,27.0,5.0,8.0,0.0,0.0,3.0,2.0,56.0,34.0,20.0,7.0,7.0,6.0,10.0,10.0,1990.0,22.0,1170.0
2013,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Kuerten G.,Henman T.,23.0,5.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.6,1.5,2.35,1.55,2.1,1.5,2.45,1.606,2004-421,Canada Masters,Hard,64.0,M,20040726.0,45.0,102856.0,,,Gustavo Kuerten,R,190.0,BRA,27.8,102450.0,5.0,,Tim Henman,R,185.0,GBR,29.8,7-5 6-4,3.0,R32,103.0,12.0,4.0,76.0,44.0,36.0,17.0,11.0,6.0,6.0,6.0,6.0,68.0,34.0,25.0,17.0,11.0,4.0,6.0,23.0,1130.0,5.0,2505.0
2014,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Chela J.I.,Robredo T.,17.0,27.0,6.0,4.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.833,1.833,1.9,1.9,1.87,1.87,1.75,1.75,1.806,2.04,2004-421,Canada Masters,Hard,64.0,M,20040726.0,47.0,103428.0,16.0,,Juan Ignacio Chela,R,190.0,ARG,24.9,103990.0,,,Tommy Robredo,R,180.0,ESP,22.2,6-4 6-0,3.0,R32,72.0,0.0,2.0,42.0,28.0,22.0,10.0,8.0,0.0,0.0,2.0,3.0,75.0,49.0,29.0,8.0,8.0,12.0,16.0,17.0,1285.0,27.0,1080.0
2015,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Roddick A.,Lopez F.,2.0,30.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.083,7.0,1.11,6.5,1.1,6.25,1.1,4.5,1.091,9.25,2004-421,Canada Masters,Hard,64.0,M,20040726.0,48.0,104053.0,2.0,,Andy Roddick,R,188.0,USA,21.9,103852.0,,,Feliciano Lopez,L,188.0,ESP,22.8,6-3 7-6(5),3.0,R32,67.0,13.0,0.0,60.0,47.0,41.0,9.0,11.0,1.0,1.0,9.0,1.0,67.0,38.0,30.0,14.0,10.0,1.0,2.0,2.0,4945.0,30.0,1025.0
2016,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Johansson T.,Andreev I.,99.0,57.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.667,2.1,1.73,2.1,1.75,2.0,1.65,1.85,1.769,2.1,2004-421,Canada Masters,Hard,64.0,M,20040726.0,38.0,102563.0,,LL,Thomas Johansson,R,180.0,SWE,29.3,104214.0,,,Igor Andreev,R,185.0,RUS,21.0,7-6(4) 6-1,3.0,R32,70.0,8.0,2.0,61.0,32.0,26.0,22.0,10.0,2.0,2.0,8.0,3.0,53.0,32.0,24.0,11.0,9.0,0.0,2.0,99.0,410.0,57.0,694.0
2017,45,Canada Masters,Toronto TMS,20040729,Masters,Outdoor,Hard,2nd Round,3,Saulnier C.,Youzhny M.,70.0,46.0,4.0,6.0,6.0,3.0,7,6.0,,,,,2.0,1.0,Completed,2.25,1.571,2.2,1.67,2.2,1.65,2.0,1.55,2.13,1.752,2004-421,Canada Masters,Hard,64.0,M,20040726.0,40.0,102642.0,,LL,Cyril Saulnier,R,190.0,FRA,28.9,104022.0,,,Mikhail Youzhny,R,183.0,RUS,22.0,4-6 6-3 7-6(0),3.0,R32,125.0,9.0,3.0,94.0,48.0,41.0,26.0,16.0,0.0,1.0,11.0,6.0,99.0,52.0,37.0,27.0,15.0,4.0,5.0,70.0,576.0,46.0,775.0
