,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1552,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,2nd Round,3,Kratochvil M.,Hipfl M.,78,90,6.0,0.0,4.0,2.0,,,,,,,1,0,Retired,1.62,2.15,1.6,2.0,1.55,2.0,1.615,2.2,2001-741,Nottingham,Grass,32.0,A,20010618.0,21.0,103356.0,,,Michel Kratochvil,R,185.0,SUI,22.1,103182.0,,,Markus Hipfl,R,178.0,AUT,23.1,6-0 4-2 RET,3.0,R16,55.0,8.0,6.0,40.0,21.0,19.0,9.0,7.0,4.0,4.0,0.0,1.0,38.0,12.0,4.0,13.0,6.0,3.0,7.0,78.0,548.0,90.0,471.0
1553,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,2nd Round,3,Lee M.,Parmar A.,147,197,6.0,4.0,6.0,3.0,,,,,,,2,0,Completed,,,1.88,1.67,1.9,1.6,1.909,1.8,2001-741,Nottingham,Grass,32.0,A,20010618.0,18.0,103114.0,,LL,Martin Lee,L,180.0,GBR,23.4,103157.0,,Q,Arvind Parmar,R,193.0,GBR,23.2,6-4 6-3,3.0,R16,73.0,5.0,2.0,62.0,34.0,28.0,16.0,9.0,8.0,8.0,2.0,1.0,70.0,42.0,25.0,13.0,10.0,4.0,7.0,147.0,269.0,197.0,191.0
1554,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,2nd Round,3,Levy H.,Delgado J.,38,189,6.0,7.0,6.0,3.0,6.0,1.0,,,,,2,1,Completed,1.57,2.25,1.53,2.16,1.45,2.2,1.571,2.25,2001-741,Nottingham,Grass,32.0,A,20010618.0,23.0,103248.0,7.0,,Harel Levy,R,185.0,ISR,22.8,102965.0,,WC,Jamie Delgado,R,178.0,GBR,24.2,6-7(5) 6-3 6-1,3.0,R16,98.0,16.0,2.0,88.0,65.0,45.0,16.0,14.0,8.0,9.0,5.0,1.0,96.0,55.0,36.0,18.0,14.0,4.0,9.0,38.0,908.0,189.0,200.0
1555,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,2nd Round,3,Roddick A.,Black B.,40,60,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,1.58,2.2,1.63,1.96,1.6,1.9,1.5,2.5,2001-741,Nottingham,Grass,32.0,A,20010618.0,22.0,104053.0,,,Andy Roddick,R,188.0,USA,18.8,101647.0,,,Byron Black,R,175.0,ZIM,31.6,6-4 7-6(3),3.0,R16,81.0,9.0,5.0,72.0,39.0,35.0,17.0,11.0,3.0,3.0,2.0,2.0,74.0,48.0,38.0,11.0,11.0,3.0,4.0,40.0,888.0,60.0,672.0
1556,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,2nd Round,3,Rusedski G.,Schuettler R.,42,52,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2,1,Completed,1.25,3.5,1.22,3.3,1.25,3.0,1.286,3.25,2001-741,Nottingham,Grass,32.0,A,20010618.0,17.0,102257.0,,WC,Greg Rusedski,L,193.0,GBR,27.7,102783.0,,,Rainer Schuettler,R,180.0,GER,25.1,7-6(0) 4-6 7-6(3),3.0,R16,115.0,16.0,2.0,91.0,55.0,44.0,24.0,17.0,2.0,5.0,2.0,3.0,100.0,67.0,48.0,18.0,17.0,5.0,7.0,42.0,860.0,52.0,736.0
1557,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,Quarterfinals,3,Johansson T.,Arthurs W.,16,48,7.0,6.0,7.0,6.0,,,,,,,2,0,Completed,1.8,1.9,1.75,1.8,1.75,1.75,1.833,1.833,2001-741,Nottingham,Grass,32.0,A,20010618.0,26.0,102563.0,3.0,,Thomas Johansson,R,180.0,SWE,26.2,101885.0,,,Wayne Arthurs,L,190.0,AUS,30.2,7-6(3) 7-6(3),3.0,QF,82.0,9.0,1.0,77.0,40.0,35.0,25.0,12.0,2.0,2.0,24.0,4.0,72.0,45.0,38.0,16.0,12.0,2.0,2.0,16.0,1530.0,48.0,808.0
1558,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,Quarterfinals,3,Levy H.,Ferreira W.,38,17,6.0,2.0,6.0,4.0,,,,,,,2,0,Completed,2.7,1.4,2.55,1.37,2.5,1.35,,,2001-741,Nottingham,Grass,32.0,A,20010618.0,28.0,103248.0,7.0,,Harel Levy,R,185.0,ISR,22.8,101965.0,2.0,,Wayne Ferreira,R,185.0,RSA,29.7,6-2 6-4,3.0,QF,53.0,6.0,0.0,51.0,30.0,26.0,12.0,9.0,0.0,0.0,3.0,5.0,54.0,28.0,23.0,7.0,9.0,2.0,5.0,38.0,908.0,17.0,1465.0
1559,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,Quarterfinals,3,Roddick A.,Kratochvil M.,40,78,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,1.28,3.25,1.3,2.85,1.25,3.0,1.333,3.0,2001-741,Nottingham,Grass,32.0,A,20010618.0,27.0,104053.0,,,Andy Roddick,R,188.0,USA,18.8,103356.0,,,Michel Kratochvil,R,185.0,SUI,22.1,6-4 6-4,3.0,QF,69.0,7.0,2.0,63.0,40.0,33.0,11.0,10.0,5.0,5.0,3.0,8.0,67.0,36.0,26.0,16.0,10.0,5.0,7.0,40.0,888.0,78.0,548.0
1560,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,Quarterfinals,3,Rusedski G.,Lee M.,42,147,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,1.2,4.0,1.15,3.9,1.15,3.8,,,2001-741,Nottingham,Grass,32.0,A,20010618.0,25.0,102257.0,,WC,Greg Rusedski,L,193.0,GBR,27.7,103114.0,,LL,Martin Lee,L,180.0,GBR,23.4,6-3 6-2,3.0,QF,62.0,10.0,4.0,66.0,43.0,33.0,11.0,9.0,6.0,6.0,2.0,0.0,46.0,27.0,19.0,8.0,8.0,3.0,6.0,42.0,860.0,147.0,269.0
1561,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,Semifinals,3,Johansson T.,Rusedski G.,16,42,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,1.95,1.75,2.02,1.63,1.85,1.65,2.0,1.727,2001-741,Nottingham,Grass,32.0,A,20010618.0,29.0,102563.0,3.0,,Thomas Johansson,R,180.0,SWE,26.2,102257.0,,WC,Greg Rusedski,L,193.0,GBR,27.7,7-6(6) 6-3,3.0,SF,80.0,9.0,2.0,81.0,40.0,30.0,20.0,11.0,4.0,6.0,11.0,5.0,71.0,39.0,26.0,15.0,10.0,3.0,6.0,16.0,1530.0,42.0,860.0
1562,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,Semifinals,3,Levy H.,Roddick A.,38,40,7.0,6.0,5.0,7.0,6.0,3.0,,,,,2,1,Completed,2.75,1.4,2.6,1.37,2.5,1.35,2.875,1.364,2001-741,Nottingham,Grass,32.0,A,20010618.0,30.0,103248.0,7.0,,Harel Levy,R,185.0,ISR,22.8,104053.0,,,Andy Roddick,R,188.0,USA,18.8,7-6(3) 5-7 6-3,3.0,SF,122.0,9.0,2.0,113.0,66.0,50.0,25.0,16.0,12.0,14.0,10.0,7.0,120.0,70.0,48.0,27.0,17.0,5.0,8.0,38.0,908.0,40.0,888.0
1563,36,Nottingham,Nottingham Open,20010618,International,Outdoor,Grass,The Final,3,Johansson T.,Levy H.,16,38,7.0,5.0,6.0,3.0,,,,,,,2,0,Completed,1.4,2.75,1.4,2.45,1.4,2.3,1.444,2.625,2001-741,Nottingham,Grass,32.0,A,20010618.0,31.0,102563.0,3.0,,Thomas Johansson,R,180.0,SWE,26.2,103248.0,7.0,,Harel Levy,R,185.0,ISR,22.8,7-5 6-3,3.0,F,77.0,6.0,1.0,58.0,32.0,29.0,15.0,11.0,2.0,3.0,2.0,2.0,69.0,33.0,24.0,17.0,10.0,5.0,8.0,16.0,1530.0,38.0,908.0
1564,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Allegro Y.,Ilie A.,310,65,6.0,7.0,6.0,1.0,6.0,1.0,,,,,2,1,Completed,,,,,,,,,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,11.0,103254.0,,Q,Yves Allegro,R,183.0,SUI,22.8,102776.0,,,Andrew Ilie,R,180.0,AUS,25.1,6-7(9) 6-1 6-1,3.0,R32,99.0,5.0,4.0,78.0,38.0,28.0,27.0,13.0,1.0,3.0,4.0,6.0,97.0,55.0,33.0,17.0,13.0,5.0,12.0,310.0,100.0,65.0,630.0
1565,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Arazi H.,Petrovic D.,27,318,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,,,1.47,2.25,1.45,2.2,,,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,9.0,102271.0,6.0,,Hicham Arazi,L,175.0,MAR,27.6,103162.0,,Q,Dejan Petrovic,R,,SRB,23.2,6-3 6-2,3.0,R32,62.0,5.0,4.0,53.0,27.0,23.0,15.0,9.0,0.0,0.0,4.0,4.0,63.0,28.0,21.0,13.0,8.0,5.0,8.0,27.0,1070.0,318.0,95.0
1566,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Canas G.,Capalik K.,61,415,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,,,1.52,2.15,1.5,2.1,,,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,10.0,103084.0,,,Guillermo Canas,R,185.0,ARG,23.5,103270.0,,Q,Kristian Capalik,R,188.0,USA,22.7,6-3 6-3,3.0,R32,59.0,1.0,2.0,53.0,31.0,26.0,11.0,9.0,3.0,4.0,2.0,5.0,61.0,29.0,20.0,14.0,9.0,4.0,8.0,61.0,669.0,415.0,57.0
1567,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Elseneer G.,Voltchkov V.,323,30,5.0,7.0,7.0,5.0,6.0,0.0,,,,,2,1,Completed,,,,,,,,,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,4.0,103153.0,,Q,Gilles Elseneer,R,188.0,BEL,23.2,103166.0,8.0,,Vladimir Voltchkov,R,180.0,BLR,23.1,5-7 7-5 6-0,3.0,R32,103.0,12.0,5.0,90.0,55.0,40.0,18.0,15.0,3.0,6.0,12.0,8.0,95.0,45.0,29.0,21.0,15.0,3.0,9.0,323.0,91.0,30.0,1020.0
1568,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Escude N.,Hrbaty D.,31,20,4.0,6.0,7.0,6.0,6.0,3.0,,,,,2,1,Completed,1.3,3.2,1.25,2.85,1.3,2.7,1.333,3.0,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,8.0,102765.0,,,Nicolas Escude,R,185.0,FRA,25.2,103103.0,5.0,,Dominik Hrbaty,R,183.0,SVK,23.4,4-6 7-6(3) 6-3,3.0,R32,112.0,6.0,8.0,92.0,51.0,39.0,20.0,16.0,1.0,4.0,1.0,6.0,98.0,50.0,30.0,29.0,15.0,5.0,8.0,31.0,995.0,20.0,1295.0
1569,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Federer R.,Dupuis A.,15,68,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,1.28,3.25,1.27,3.0,1.3,2.7,1.333,3.0,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,5.0,103819.0,4.0,,Roger Federer,R,185.0,SUI,19.8,102179.0,,,Antony Dupuis,R,185.0,FRA,28.3,7-6(3) 6-4,3.0,R32,71.0,2.0,4.0,67.0,45.0,37.0,11.0,11.0,3.0,4.0,1.0,3.0,73.0,52.0,34.0,10.0,11.0,2.0,4.0,15.0,1580.0,68.0,611.0
1570,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Gustafsson M.,van Scheppingen D.,54,175,7.0,5.0,6.0,3.0,,,,,,,2,0,Completed,,,,,,,,,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,3.0,101320.0,,,Magnus Gustafsson,R,185.0,SWE,34.4,102615.0,,WC,Dennis Van Scheppingen,R,185.0,NED,25.9,7-5 6-3,3.0,R32,76.0,8.0,5.0,62.0,39.0,31.0,11.0,11.0,2.0,4.0,3.0,8.0,79.0,42.0,32.0,11.0,10.0,10.0,14.0,54.0,725.0,175.0,223.0
1571,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Hewitt L.,Sanguinetti D.,6,67,6.0,2.0,6.0,1.0,,,,,,,2,0,Completed,1.14,4.75,1.1,4.5,1.1,4.5,1.125,5.5,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,1.0,103720.0,1.0,,Lleyton Hewitt,R,180.0,AUS,20.3,102106.0,,,Davide Sanguinetti,R,188.0,ITA,28.8,6-2 6-1,3.0,R32,60.0,2.0,0.0,49.0,28.0,25.0,9.0,8.0,0.0,0.0,4.0,4.0,62.0,30.0,21.0,9.0,7.0,6.0,10.0,6.0,2715.0,67.0,628.0
1572,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Ivanisevic G.,Mirnyi M.,128,51,7.0,6.0,7.0,6.0,,,,,,,2,0,Completed,2.2,1.6,2.15,1.55,1.9,1.6,2.1,1.667,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,2.0,101964.0,,WC,Goran Ivanisevic,L,193.0,CRO,29.7,103018.0,,,Max Mirnyi,R,196.0,BLR,23.9,7-6(5) 7-6(3),3.0,R32,75.0,12.0,7.0,76.0,37.0,32.0,27.0,12.0,1.0,1.0,4.0,3.0,69.0,50.0,43.0,13.0,12.0,0.0,0.0,128.0,311.0,51.0,745.0
1573,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Malisse X.,Clement A.,56,12,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,1.9,1.8,1.82,1.75,1.75,1.75,2.0,1.727,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,12.0,103598.0,,,Xavier Malisse,R,185.0,BEL,20.9,103096.0,3.0,,Arnaud Clement,R,173.0,FRA,23.5,6-4 6-4,3.0,R32,81.0,6.0,2.0,51.0,24.0,19.0,18.0,10.0,0.0,2.0,1.0,5.0,82.0,43.0,25.0,18.0,10.0,12.0,16.0,56.0,704.0,12.0,1870.0
1574,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Robredo T.,Rochus O.,69,63,6.0,4.0,6.0,1.0,,,,,,,2,0,Completed,2.7,1.4,2.45,1.4,2.3,1.4,2.75,1.4,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,15.0,103990.0,,,Tommy Robredo,R,180.0,ESP,19.1,103694.0,,,Olivier Rochus,R,168.0,BEL,20.4,6-4 6-1,3.0,R32,55.0,4.0,3.0,59.0,31.0,27.0,10.0,9.0,6.0,8.0,1.0,5.0,50.0,27.0,16.0,7.0,8.0,1.0,6.0,69.0,603.0,63.0,645.0
1575,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Schalken S.,Siemerink J.,28,83,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,2.15,1.62,1.75,1.82,1.8,1.7,2.0,1.727,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,13.0,102854.0,7.0,,Sjeng Schalken,R,193.0,NED,24.7,101733.0,,,Jan Siemerink,L,183.0,NED,31.1,6-3 6-4,3.0,R32,65.0,2.0,4.0,56.0,31.0,24.0,18.0,10.0,0.0,0.0,1.0,5.0,54.0,29.0,22.0,12.0,9.0,3.0,5.0,28.0,1033.0,83.0,506.0
1576,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Sluiter R.,Golmard J.,107,50,6.0,0.0,6.0,4.0,,,,,,,2,0,Completed,2.05,1.67,1.95,1.65,1.8,1.7,2.2,1.615,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,7.0,103171.0,,,Raemon Sluiter,R,185.0,NED,23.1,102259.0,,,Jerome Golmard,L,188.0,FRA,27.7,6-0 6-4,3.0,R32,55.0,5.0,1.0,42.0,25.0,23.0,9.0,8.0,0.0,0.0,4.0,11.0,48.0,17.0,13.0,12.0,8.0,3.0,7.0,107.0,400.0,50.0,745.0
1577,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,van Lottum J.,Damm M.,193,125,7.0,5.0,7.0,6.0,,,,,,,2,0,Completed,2.05,1.67,1.82,1.75,1.75,1.75,2.0,1.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1578,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Wessels P.,Rafter P.,91,10,7.0,5.0,6.0,4.0,,,,,,,2,0,Completed,3.2,1.3,2.85,1.32,2.7,1.3,3.25,1.286,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,16.0,103193.0,,,Peter Wessels,R,196.0,NED,23.1,102158.0,2.0,,Patrick Rafter,R,185.0,AUS,28.4,7-5 6-4,3.0,R32,66.0,11.0,4.0,60.0,34.0,32.0,15.0,11.0,2.0,2.0,3.0,3.0,61.0,39.0,28.0,13.0,11.0,4.0,6.0,91.0,471.0,10.0,2270.0
1579,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,1st Round,3,Zib T.,Kempes E.,145,113,6.0,4.0,6.0,1.0,,,,,,,2,0,Completed,2.4,1.5,2.45,1.4,2.5,1.35,2.625,1.444,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,14.0,102720.0,,,Tomas Zib,R,178.0,CZE,25.3,102817.0,,,Edwin Kempes,R,188.0,NED,24.9,6-4 6-1,3.0,R32,51.0,0.0,1.0,50.0,39.0,26.0,7.0,9.0,0.0,2.0,5.0,4.0,51.0,32.0,18.0,6.0,8.0,2.0,7.0,145.0,276.0,113.0,377.0
1580,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,2nd Round,3,Canas G.,Arazi H.,61,27,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,2.05,1.67,1.9,1.68,1.7,1.8,2.1,1.667,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,21.0,103084.0,,,Guillermo Canas,R,185.0,ARG,23.5,102271.0,6.0,,Hicham Arazi,L,175.0,MAR,27.6,6-3 6-3,3.0,R16,68.0,5.0,1.0,59.0,36.0,29.0,11.0,9.0,2.0,3.0,0.0,1.0,64.0,34.0,20.0,15.0,9.0,4.0,8.0,61.0,669.0,27.0,1070.0
1581,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,2nd Round,3,Elseneer G.,Gustafsson M.,323,54,6.0,4.0,6.0,7.0,6.0,0.0,,,,,2,1,Completed,2.1,1.67,2.07,1.56,2.1,1.5,2.2,1.615,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,18.0,103153.0,,Q,Gilles Elseneer,R,188.0,BEL,23.2,101320.0,,,Magnus Gustafsson,R,185.0,SWE,34.4,6-4 6-7(0) 6-0,3.0,R16,127.0,4.0,4.0,94.0,56.0,42.0,15.0,14.0,5.0,7.0,3.0,4.0,108.0,61.0,39.0,23.0,14.0,16.0,22.0,323.0,91.0,54.0,725.0
1582,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,2nd Round,3,Federer R.,van Lottum J.,15,193,6.0,0.0,6.0,1.0,,,,,,,2,0,Completed,1.25,3.5,1.2,3.45,1.2,3.2,1.25,3.5,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,19.0,103819.0,4.0,,Roger Federer,R,185.0,SUI,19.8,102770.0,,WC,John Van Lottum,R,185.0,NED,25.1,6-0 6-1,3.0,R16,43.0,8.0,1.0,43.0,28.0,23.0,8.0,7.0,2.0,2.0,0.0,4.0,41.0,21.0,9.0,5.0,6.0,4.0,9.0,15.0,1580.0,193.0,198.0
1583,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,2nd Round,3,Hewitt L.,Ivanisevic G.,6,128,6.0,4.0,7.0,5.0,,,,,,,2,0,Completed,1.2,4.0,1.17,3.5,1.15,3.8,1.2,4.0,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,17.0,103720.0,1.0,,Lleyton Hewitt,R,180.0,AUS,20.3,101964.0,,WC,Goran Ivanisevic,L,193.0,CRO,29.7,6-4 7-5,3.0,R16,75.0,6.0,2.0,66.0,38.0,31.0,16.0,11.0,2.0,3.0,6.0,8.0,65.0,26.0,19.0,21.0,11.0,2.0,5.0,6.0,2715.0,128.0,311.0
1584,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,2nd Round,3,Malisse X.,Allegro Y.,56,310,7.0,5.0,6.0,4.0,,,,,,,2,0,Completed,,,1.23,3.2,1.2,3.2,1.25,3.5,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,22.0,103598.0,,,Xavier Malisse,R,185.0,BEL,20.9,103254.0,,Q,Yves Allegro,R,183.0,SUI,22.8,7-5 6-4,3.0,R16,,,,,,,,,,,,,,,,,,,,56.0,704.0,310.0,100.0
1585,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,2nd Round,3,Robredo T.,Wessels P.,69,91,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,3.25,1.28,2.95,1.28,3.0,1.25,3.2,1.3,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,24.0,103990.0,,,Tommy Robredo,R,180.0,ESP,19.1,103193.0,,,Peter Wessels,R,196.0,NED,23.1,7-6(3) 6-4,3.0,R16,79.0,4.0,4.0,70.0,37.0,28.0,20.0,11.0,1.0,2.0,4.0,4.0,76.0,47.0,30.0,17.0,11.0,3.0,5.0,69.0,603.0,91.0,471.0
1586,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,2nd Round,3,Schalken S.,Zib T.,28,145,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,1.25,3.5,1.21,3.35,1.25,3.0,1.333,3.0,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,23.0,102854.0,7.0,,Sjeng Schalken,R,193.0,NED,24.7,102720.0,,,Tomas Zib,R,178.0,CZE,25.3,7-6(6) 6-3,3.0,R16,88.0,17.0,4.0,65.0,32.0,29.0,17.0,10.0,3.0,4.0,3.0,0.0,69.0,40.0,30.0,11.0,11.0,2.0,5.0,28.0,1033.0,145.0,276.0
1587,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,2nd Round,3,Sluiter R.,Escude N.,107,31,4.0,1.0,,,,,,,,,0,0,Retired,2.05,1.68,2.0,1.63,1.9,1.6,2.0,1.727,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,20.0,103171.0,,,Raemon Sluiter,R,185.0,NED,23.1,102765.0,,,Nicolas Escude,R,185.0,FRA,25.2,4-1 RET,3.0,R16,26.0,1.0,1.0,14.0,5.0,4.0,6.0,3.0,0.0,0.0,3.0,1.0,13.0,6.0,3.0,2.0,3.0,1.0,3.0,107.0,400.0,31.0,995.0
1588,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,Quarterfinals,3,Canas G.,Malisse X.,61,56,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,2.3,1.53,2.12,1.54,2.1,1.5,2.0,1.727,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,27.0,103084.0,,,Guillermo Canas,R,185.0,ARG,23.5,103598.0,,,Xavier Malisse,R,185.0,BEL,20.9,6-3 6-4,3.0,QF,66.0,5.0,1.0,54.0,30.0,22.0,14.0,10.0,5.0,7.0,1.0,4.0,59.0,32.0,22.0,10.0,9.0,5.0,9.0,61.0,669.0,56.0,704.0
1589,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,Quarterfinals,3,Federer R.,Sluiter R.,15,107,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2,1,Completed,1.4,2.7,1.37,2.58,1.35,2.5,1.3,3.2,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,26.0,103819.0,4.0,,Roger Federer,R,185.0,SUI,19.8,103171.0,,,Raemon Sluiter,R,185.0,NED,23.1,6-7(4) 6-4 6-4,3.0,QF,110.0,12.0,7.0,116.0,67.0,53.0,26.0,16.0,8.0,8.0,4.0,7.0,97.0,59.0,47.0,21.0,16.0,2.0,4.0,15.0,1580.0,107.0,400.0
1590,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,Quarterfinals,3,Hewitt L.,Elseneer G.,6,323,6.0,2.0,6.0,4.0,,,,,,,2,0,Completed,1.14,4.75,1.12,4.35,1.1,4.5,1.167,4.5,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,25.0,103720.0,1.0,,Lleyton Hewitt,R,180.0,AUS,20.3,103153.0,,Q,Gilles Elseneer,R,188.0,BEL,23.2,6-2 6-4,3.0,QF,78.0,2.0,3.0,67.0,36.0,25.0,18.0,9.0,6.0,7.0,1.0,3.0,63.0,36.0,19.0,11.0,9.0,7.0,11.0,6.0,2715.0,323.0,91.0
1591,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,Quarterfinals,3,Robredo T.,Schalken S.,69,28,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,2.25,1.57,2.27,1.47,2.2,1.45,2.1,1.667,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,28.0,103990.0,,,Tommy Robredo,R,180.0,ESP,19.1,102854.0,7.0,,Sjeng Schalken,R,193.0,NED,24.7,6-3 6-4,3.0,QF,72.0,1.0,1.0,49.0,29.0,24.0,13.0,10.0,1.0,2.0,2.0,4.0,49.0,22.0,18.0,13.0,9.0,0.0,3.0,69.0,603.0,28.0,1033.0
1592,37,s Hertogenbosch,Heineken Trophy,20010618,International,Outdoor,Grass,Semifinals,3,Canas G.,Robredo T.,61,69,7.0,5.0,6.0,4.0,,,,,,,2,0,Completed,1.8,1.9,1.82,1.75,1.65,1.85,1.833,1.833,2001-440,s Hertogenbosch,Grass,32.0,A,20010618.0,30.0,103084.0,,,Guillermo Canas,R,185.0,ARG,23.5,103990.0,,,Tommy Robredo,R,180.0,ESP,19.1,7-5 6-4,3.0,SF,80.0,3.0,1.0,63.0,42.0,32.0,13.0,11.0,2.0,3.0,2.0,3.0,74.0,31.0,21.0,21.0,11.0,5.0,8.0,61.0,669.0,69.0,603.0
