,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
561,16,Acapulco,Abierto Mexicano,20090225,ATP500,Outdoor,Clay,1st Round,3,Koellerer D.,Nalbandian D.,116,12.0,782,3245.0,1.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,8.0,1.06,7.33,1.09,7.5,1.071,,,6.5,1.1,2009-807,Acapulco,Clay,32.0,A,20090223.0,1.0,104230.0,,Q,Daniel Koellerer,R,180.0,AUT,25.5,103900.0,1.0,,David Nalbandian,R,180.0,ARG,27.1,1-6 6-3 6-4,3.0,R32,140.0,2.0,3.0,86.0,52.0,33.0,16.0,13.0,8.0,13.0,3.0,5.0,88.0,50.0,30.0,20.0,13.0,4.0,9.0,116.0,782.0,12.0,3245.0
562,16,Acapulco,Abierto Mexicano,20090225,ATP500,Outdoor,Clay,1st Round,3,Acasuso J.,Dabul B.,43,84.0,1490,973.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.55,1.222,4.0,1.167,4.5,1.24,3.9,2009-807,Acapulco,Clay,32.0,A,20090223.0,9.0,104076.0,5.0,,Jose Acasuso,R,190.0,ARG,26.3,104314.0,,,Brian Dabul,L,170.0,ARG,24.9,6-3 7-5,3.0,R32,90.0,10.0,1.0,72.0,50.0,40.0,9.0,11.0,6.0,7.0,3.0,2.0,53.0,30.0,20.0,11.0,10.0,2.0,5.0,43.0,1490.0,84.0,973.0
563,16,Acapulco,Abierto Mexicano,20090225,ATP500,Outdoor,Clay,1st Round,3,Kim K.,Monaco J.,113,56.0,796,1240.0,1.0,6.0,3.0,0.0,,,,,,,0.0,1.0,Retired,6.0,1.11,5.95,1.13,5.5,1.125,5.5,1.125,6.0,1.12,2009-807,Acapulco,Clay,32.0,A,20090223.0,11.0,103240.0,,,Kevin Kim,R,180.0,USA,30.5,104338.0,,,Juan Monaco,R,185.0,ARG,24.9,1-6 3-0 RET,3.0,R32,33.0,0.0,0.0,30.0,15.0,10.0,4.0,5.0,0.0,3.0,0.0,1.0,27.0,14.0,9.0,5.0,5.0,0.0,2.0,113.0,796.0,56.0,1240.0
564,16,Acapulco,Abierto Mexicano,20090225,ATP500,Outdoor,Clay,1st Round,3,Robredo T.,Ramirez-Hidalgo R.,15,126.0,2770,726.0,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.12,5.5,1.17,5.2,1.143,5.0,1.125,5.5,1.15,5.3,2009-807,Acapulco,Clay,32.0,A,20090223.0,12.0,103990.0,3.0,,Tommy Robredo,R,180.0,ESP,26.8,103105.0,,Q,Ruben Ramirez Hidalgo,R,183.0,ESP,31.1,6-4 3-6 6-3,3.0,R32,122.0,8.0,1.0,83.0,50.0,37.0,15.0,14.0,5.0,8.0,1.0,6.0,89.0,45.0,32.0,21.0,14.0,9.0,13.0,15.0,2770.0,126.0,726.0
565,16,Acapulco,Abierto Mexicano,20090225,ATP500,Outdoor,Clay,2nd Round,3,Almagro N.,Starace P.,21,70.0,2280,1088.0,7.0,6.0,6.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.36,3.0,1.35,3.3,1.333,3.25,1.333,3.0,1.35,3.1,2009-807,Acapulco,Clay,32.0,A,20090223.0,19.0,104597.0,4.0,,Nicolas Almagro,R,183.0,ESP,23.5,103808.0,,,Potito Starace,R,188.0,ITA,27.6,7-6(1) 6-7(5) 6-3,3.0,R16,154.0,18.0,3.0,108.0,67.0,53.0,26.0,17.0,2.0,3.0,3.0,0.0,106.0,82.0,60.0,14.0,16.0,3.0,5.0,21.0,2280.0,70.0,1088.0
566,16,Acapulco,Abierto Mexicano,20090225,ATP500,Outdoor,Clay,2nd Round,3,Vassallo-Arguello M.,Granollers M.,64,46.0,1138,1439.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.05,1.75,2.1,1.667,2.1,1.667,2.1,1.7,2009-807,Acapulco,Clay,32.0,A,20090223.0,18.0,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,29.0,104719.0,7.0,,Marcel Granollers,R,190.0,ESP,22.8,6-4 6-3,3.0,R16,100.0,1.0,1.0,57.0,42.0,32.0,9.0,10.0,1.0,2.0,2.0,2.0,69.0,43.0,27.0,10.0,9.0,5.0,8.0,64.0,1138.0,46.0,1439.0
567,16,Acapulco,Abierto Mexicano,20090225,ATP500,Outdoor,Clay,2nd Round,3,Gimeno-Traver D.,Montanes A.,55,38.0,1245,1574.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.45,1.55,2.375,1.533,2.25,1.571,2.4,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,16,Acapulco,Abierto Mexicano,20090225,ATP500,Outdoor,Clay,2nd Round,3,Mayer L.,Moya C.,110,48.0,825,1370.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.87,1.38,2.65,1.49,2.75,1.4,2.75,1.4,2.56,1.48,2009-807,Acapulco,Clay,32.0,A,20090223.0,23.0,104919.0,,,Leonardo Mayer,R,188.0,ARG,21.7,102845.0,8.0,,Carlos Moya,R,190.0,ESP,32.4,6-4 7-5,3.0,R16,101.0,3.0,0.0,67.0,45.0,35.0,14.0,11.0,4.0,4.0,4.0,4.0,72.0,36.0,23.0,23.0,11.0,4.0,6.0,110.0,825.0,48.0,1370.0
569,16,Acapulco,Abierto Mexicano,20090226,ATP500,Outdoor,Clay,2nd Round,3,Monfils G.,Bellucci T.,10,68.0,3340,1118.0,7.0,6.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.36,3.0,1.35,3.2,1.333,3.25,1.333,3.0,1.33,3.2,2009-807,Acapulco,Clay,32.0,A,20090223.0,24.0,104792.0,2.0,,Gael Monfils,R,193.0,FRA,22.4,105064.0,,,Thomaz Bellucci,L,188.0,BRA,21.1,7-6(4) 6-7(5) 6-1,3.0,R16,144.0,6.0,2.0,97.0,62.0,50.0,21.0,16.0,2.0,3.0,3.0,2.0,99.0,55.0,38.0,24.0,15.0,7.0,10.0,10.0,3340.0,68.0,1118.0
570,16,Acapulco,Abierto Mexicano,20090226,ATP500,Outdoor,Clay,2nd Round,3,Robredo T.,Kim K.,15,113.0,2770,796.0,6.0,2.0,6.0,0.0,,,,,,,2.0,0.0,Completed,1.04,10.0,1.05,8.75,1.05,8.5,1.05,8.0,1.03,12.0,2009-807,Acapulco,Clay,32.0,A,20090223.0,22.0,103990.0,3.0,,Tommy Robredo,R,180.0,ESP,26.8,103240.0,,,Kevin Kim,R,180.0,USA,30.5,6-2 6-0,3.0,R16,80.0,2.0,0.0,32.0,23.0,21.0,7.0,7.0,0.0,0.0,4.0,2.0,47.0,30.0,17.0,2.0,7.0,2.0,7.0,15.0,2770.0,113.0,796.0
571,16,Acapulco,Abierto Mexicano,20090226,ATP500,Outdoor,Clay,2nd Round,3,Koellerer D.,Martin A.,116,85.0,782,963.0,6.0,4.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.5,2.49,1.52,2.5,1.5,2.25,1.571,2.46,1.52,2009-807,Acapulco,Clay,32.0,A,20090223.0,17.0,104230.0,,Q,Daniel Koellerer,R,180.0,AUT,25.5,103252.0,,,Alberto Martin,R,175.0,ESP,30.5,6-4 5-7 7-6(4),3.0,R16,177.0,3.0,1.0,102.0,71.0,50.0,16.0,17.0,3.0,7.0,1.0,6.0,107.0,58.0,41.0,25.0,17.0,8.0,12.0,116.0,782.0,85.0,963.0
572,16,Acapulco,Abierto Mexicano,20090226,ATP500,Outdoor,Clay,2nd Round,3,Acasuso J.,Chela J.I.,43,162.0,1490,505.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.65,2.2,1.571,2.25,1.571,2.25,1.7,2.1,2009-807,Acapulco,Clay,32.0,A,20090223.0,21.0,104076.0,5.0,,Jose Acasuso,R,190.0,ARG,26.3,103428.0,,WC,Juan Ignacio Chela,R,190.0,ARG,29.4,7-5 6-3,3.0,R16,117.0,2.0,0.0,78.0,43.0,34.0,15.0,11.0,6.0,7.0,2.0,4.0,62.0,41.0,27.0,9.0,10.0,5.0,8.0,43.0,1490.0,162.0,505.0
573,16,Acapulco,Abierto Mexicano,20090226,ATP500,Outdoor,Clay,Quarterfinals,3,Vassallo-Arguello M.,Koellerer D.,64,116.0,1138,782.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.67,2.2,1.615,2.2,1.667,2.1,1.58,2.32,2009-807,Acapulco,Clay,32.0,A,20090223.0,25.0,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,29.0,104230.0,,Q,Daniel Koellerer,R,180.0,AUT,25.5,6-3 7-6(6),3.0,QF,119.0,7.0,0.0,71.0,49.0,39.0,10.0,11.0,1.0,2.0,0.0,1.0,62.0,50.0,32.0,7.0,10.0,2.0,4.0,64.0,1138.0,116.0,782.0
574,16,Acapulco,Abierto Mexicano,20090226,ATP500,Outdoor,Clay,Quarterfinals,3,Almagro N.,Gimeno-Traver D.,21,55.0,2280,1245.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.2,4.55,1.2,4.333,1.167,4.5,1.19,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,16,Acapulco,Abierto Mexicano,20090226,ATP500,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Robredo T.,43,15.0,1490,2770.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.54,1.52,2.5,1.5,2.375,1.533,2.48,1.52,2009-807,Acapulco,Clay,32.0,A,20090223.0,27.0,104076.0,5.0,,Jose Acasuso,R,190.0,ARG,26.3,103990.0,3.0,,Tommy Robredo,R,180.0,ESP,26.8,7-5 6-2,3.0,QF,87.0,5.0,1.0,61.0,42.0,33.0,12.0,10.0,1.0,1.0,2.0,1.0,52.0,34.0,25.0,9.0,10.0,4.0,7.0,43.0,1490.0,15.0,2770.0
576,16,Acapulco,Abierto Mexicano,20090227,ATP500,Outdoor,Clay,Quarterfinals,3,Monfils G.,Mayer L.,10,110.0,3340,825.0,6.0,3.0,6.0,7.0,4.0,1.0,,,,,1.0,1.0,Retired,1.16,4.5,1.19,4.76,1.167,4.5,1.2,4.0,1.18,4.6,2009-807,Acapulco,Clay,32.0,A,20090223.0,28.0,104792.0,2.0,,Gael Monfils,R,193.0,FRA,22.4,104919.0,,,Leonardo Mayer,R,188.0,ARG,21.7,6-3 6-7(4) 4-1 RET,3.0,QF,126.0,8.0,4.0,90.0,56.0,42.0,22.0,14.0,3.0,3.0,3.0,2.0,85.0,47.0,37.0,17.0,12.0,9.0,11.0,10.0,3340.0,110.0,825.0
577,16,Acapulco,Abierto Mexicano,20090227,ATP500,Outdoor,Clay,Semifinals,3,Almagro N.,Vassallo-Arguello M.,21,64.0,2280,1138.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.29,3.66,1.222,4.0,1.222,3.75,1.25,3.8,2009-807,Acapulco,Clay,32.0,A,20090223.0,29.0,104597.0,4.0,,Nicolas Almagro,R,183.0,ESP,23.5,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,29.0,6-4 6-4,3.0,SF,100.0,6.0,4.0,73.0,36.0,25.0,21.0,10.0,4.0,5.0,1.0,1.0,59.0,40.0,24.0,12.0,10.0,3.0,6.0,21.0,2280.0,64.0,1138.0
578,16,Acapulco,Abierto Mexicano,20090228,ATP500,Outdoor,Clay,Semifinals,3,Monfils G.,Acasuso J.,10,43.0,3340,1490.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.25,1.7,2.15,1.571,2.25,1.571,2.25,1.68,2.14,2009-807,Acapulco,Clay,32.0,A,20090223.0,30.0,104792.0,2.0,,Gael Monfils,R,193.0,FRA,22.4,104076.0,5.0,,Jose Acasuso,R,190.0,ARG,26.3,6-3 6-4,3.0,SF,85.0,11.0,2.0,59.0,38.0,34.0,11.0,10.0,4.0,4.0,4.0,0.0,61.0,36.0,27.0,10.0,9.0,4.0,6.0,10.0,3340.0,43.0,1490.0
579,16,Acapulco,Abierto Mexicano,20090103,ATP500,Outdoor,Clay,The Final,3,Almagro N.,Monfils G.,21,10.0,2280,3340.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.53,2.65,1.5,2.625,1.444,2.5,1.533,2.52,1.5,2009-807,Acapulco,Clay,32.0,A,20090223.0,31.0,104597.0,4.0,,Nicolas Almagro,R,183.0,ESP,23.5,104792.0,2.0,,Gael Monfils,R,193.0,FRA,22.4,6-4 6-4,3.0,F,77.0,5.0,2.0,51.0,29.0,23.0,15.0,10.0,0.0,1.0,7.0,2.0,59.0,35.0,27.0,9.0,10.0,5.0,8.0,21.0,2280.0,10.0,3340.0
580,17,Delray Beach,International Championships,20090223,ATP250,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Darcis S.,83,49.0,982,1338.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.9,1.9,2.1,1.667,2.0,1.727,1.97,1.8,2009-499,Delray Beach,Hard,32.0,A,20090223.0,9.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,25.7,104327.0,5.0,,Steve Darcis,R,178.0,BEL,24.9,6-3 6-3,3.0,R32,77.0,1.0,2.0,55.0,31.0,22.0,14.0,9.0,3.0,4.0,2.0,4.0,61.0,27.0,17.0,15.0,9.0,5.0,9.0,83.0,982.0,49.0,1338.0
581,17,Delray Beach,International Championships,20090223,ATP250,Outdoor,Hard,1st Round,3,Serra F.,Nieminen J.,51,57.0,1294,1210.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.15,1.7,2.2,1.615,2.2,1.615,2.1,1.7,2009-499,Delray Beach,Hard,32.0,A,20090223.0,4.0,103722.0,6.0,,Florent Serra,R,180.0,FRA,27.9,103813.0,,,Jarkko Nieminen,L,185.0,FIN,27.5,6-3 7-6(5),3.0,R32,83.0,3.0,1.0,70.0,46.0,29.0,14.0,11.0,2.0,5.0,3.0,2.0,71.0,37.0,19.0,17.0,10.0,1.0,5.0,51.0,1294.0,57.0,1210.0
582,17,Delray Beach,International Championships,20090223,ATP250,Outdoor,Hard,1st Round,3,Koubek S.,Reynolds B.,266,72.0,271,1086.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.57,2.37,1.5,2.6,1.667,2.1,1.533,2.375,1.58,2.32,2009-499,Delray Beach,Hard,32.0,A,20090223.0,14.0,102905.0,,,Stefan Koubek,L,175.0,AUT,32.1,104035.0,,,Bobby Reynolds,R,183.0,USA,26.6,6-4 6-3,3.0,R32,60.0,7.0,5.0,59.0,33.0,26.0,13.0,10.0,0.0,1.0,2.0,3.0,51.0,29.0,21.0,9.0,9.0,0.0,3.0,266.0,271.0,72.0,1086.0
583,17,Delray Beach,International Championships,20090223,ATP250,Outdoor,Hard,1st Round,3,Rochus C.,Karanusic R.,60,120.0,1178,773.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.57,2.2,1.76,2.1,,,1.667,2.1,1.62,2.24,2009-499,Delray Beach,Hard,32.0,A,20090223.0,15.0,103294.0,,,Christophe Rochus,R,170.0,BEL,30.1,104056.0,,,Roko Karanusic,R,183.0,CRO,26.4,6-3 6-4,3.0,R32,65.0,3.0,4.0,63.0,41.0,29.0,10.0,10.0,0.0,2.0,7.0,1.0,54.0,35.0,20.0,8.0,9.0,5.0,9.0,60.0,1178.0,120.0,773.0
584,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Querrey S.,Canas G.,34,67.0,1675,1131.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.26,3.93,1.2,4.333,1.167,4.5,1.2,4.4,2009-499,Delray Beach,Hard,32.0,A,20090223.0,16.0,105023.0,2.0,,Sam Querrey,R,198.0,USA,21.3,103084.0,,,Guillermo Canas,R,185.0,ARG,31.2,7-6(3) 6-4,3.0,R32,99.0,13.0,3.0,68.0,37.0,29.0,15.0,11.0,1.0,3.0,2.0,5.0,84.0,36.0,24.0,23.0,11.0,7.0,10.0,34.0,1675.0,67.0,1131.0
585,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Kendrick R.,Capdeville P.,91,94.0,918,911.0,4.0,6.0,6.0,2.0,6.0,1.0,,,,,2.0,1.0,Completed,1.61,2.2,1.65,2.2,1.667,2.1,1.727,2.0,1.72,2.06,2009-499,Delray Beach,Hard,32.0,A,20090223.0,11.0,103470.0,,,Robert Kendrick,R,190.0,USA,29.2,104154.0,,,Paul Capdeville,R,190.0,CHI,25.8,4-6 6-2 6-1,3.0,R32,89.0,19.0,0.0,77.0,52.0,38.0,12.0,13.0,3.0,6.0,1.0,3.0,69.0,38.0,23.0,10.0,12.0,2.0,8.0,91.0,918.0,94.0,911.0
586,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Muller G.,Sweeting R.,79,178.0,1032,464.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.1,1.66,2.2,1.65,1.833,1.833,2.0,1.727,2.03,1.75,2009-499,Delray Beach,Hard,32.0,A,20090223.0,10.0,104180.0,,,Gilles Muller,L,193.0,LUX,25.7,104976.0,,Q,Ryan Sweeting,R,196.0,USA,21.6,7-6(5) 6-2,3.0,R32,88.0,16.0,4.0,72.0,42.0,35.0,12.0,10.0,4.0,5.0,6.0,7.0,67.0,39.0,29.0,9.0,10.0,4.0,7.0,79.0,1032.0,178.0,464.0
587,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Sela D.,Petzschner P.,65,80.0,1135,1019.0,6.0,3.0,4.0,1.0,,,,,,,1.0,0.0,Retired,1.36,3.0,1.38,3.07,1.364,3.0,1.333,3.0,1.4,2.85,2009-499,Delray Beach,Hard,32.0,A,20090223.0,6.0,104534.0,,,Dudi Sela,R,175.0,ISR,23.8,104332.0,,,Philipp Petzschner,R,185.0,GER,24.9,6-3 4-1 RET,3.0,R32,37.0,2.0,1.0,35.0,23.0,18.0,8.0,7.0,1.0,2.0,2.0,2.0,38.0,26.0,14.0,3.0,7.0,0.0,4.0,65.0,1135.0,80.0,1019.0
588,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Spadea V.,Gremelmayr D.,117,97.0,779,902.0,2.0,6.0,7.0,5.0,6.0,1.0,,,,,2.0,1.0,Completed,1.53,2.37,1.65,2.2,1.615,2.2,,,1.6,2.28,2009-499,Delray Beach,Hard,32.0,A,20090223.0,2.0,102434.0,,,Vincent Spadea,R,183.0,USA,34.6,103823.0,,,Denis Gremelmayr,L,183.0,GER,27.5,2-6 7-5 6-1,3.0,R32,98.0,8.0,1.0,80.0,35.0,28.0,21.0,14.0,10.0,15.0,3.0,2.0,79.0,38.0,24.0,18.0,13.0,6.0,12.0,117.0,779.0,97.0,902.0
589,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Korolev E.,Kunitsyn I.,105,40.0,848,1540.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.61,2.2,1.65,2.2,1.8,1.909,,,1.7,2.1,2009-499,Delray Beach,Hard,32.0,A,20090223.0,12.0,105095.0,,Q,Evgeny Korolev,R,185.0,KAZ,21.0,103857.0,4.0,,Igor Kunitsyn,R,180.0,RUS,27.4,6-4 7-6(3),3.0,R32,93.0,3.0,4.0,65.0,40.0,28.0,14.0,11.0,2.0,5.0,6.0,4.0,83.0,65.0,40.0,6.0,11.0,5.0,9.0,105.0,848.0,40.0,1540.0
590,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Lu Y.H.,Hewitt L.,59,78.0,1186,1035.0,7.0,5.0,2.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,4.5,1.16,3.95,1.25,4.0,1.222,3.75,1.222,4.2,1.21,2009-499,Delray Beach,Hard,32.0,A,20090223.0,13.0,104229.0,8.0,,Yen Hsun Lu,R,180.0,TPE,25.5,103720.0,,WC,Lleyton Hewitt,R,180.0,AUS,27.9,7-5 2-6 6-2,3.0,R32,118.0,3.0,4.0,98.0,65.0,47.0,10.0,14.0,6.0,10.0,8.0,4.0,75.0,41.0,28.0,18.0,14.0,4.0,9.0,59.0,1186.0,78.0,1035.0
591,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Golubev A.,King E.,115,,784,,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,5.5,,,1.125,5.5,1.125,5.5,1.11,6.25,2009-499,Delray Beach,Hard,32.0,A,20090223.0,7.0,104979.0,,,Andrey Golubev,R,185.0,KAZ,21.5,105960.0,,WC,Evan King,L,185.0,USA,16.9,6-2 6-4,3.0,R32,69.0,2.0,2.0,49.0,27.0,22.0,12.0,9.0,0.0,1.0,0.0,3.0,63.0,31.0,16.0,18.0,9.0,7.0,11.0,115.0,784.0,,
592,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Chardy J.,Haas T.,52,63.0,1252,1155.0,7.0,6.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.37,1.53,2.4,1.55,2.25,1.571,2.25,1.571,2.38,1.55,2009-499,Delray Beach,Hard,32.0,A,20090223.0,8.0,104871.0,7.0,,Jeremy Chardy,R,188.0,FRA,22.0,103163.0,,,Tommy Haas,R,188.0,GER,30.8,7-6(7) 6-3,3.0,R32,89.0,8.0,1.0,64.0,44.0,35.0,14.0,11.0,4.0,5.0,3.0,4.0,81.0,49.0,33.0,15.0,10.0,3.0,5.0,52.0,1252.0,63.0,1155.0
593,17,Delray Beach,International Championships,20090224,ATP250,Outdoor,Hard,1st Round,3,Zverev M.,Dent T.,87,590.0,960,78.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.1,1.667,2.25,1.571,2.15,1.67,2009-499,Delray Beach,Hard,32.0,A,20090223.0,3.0,104999.0,,,Mischa Zverev,L,190.0,GER,21.5,103758.0,,Q,Taylor Dent,R,188.0,USA,27.8,6-4 6-3,3.0,R32,66.0,3.0,0.0,55.0,31.0,23.0,12.0,9.0,0.0,2.0,3.0,8.0,66.0,47.0,26.0,9.0,10.0,4.0,9.0,87.0,960.0,590.0,78.0
594,17,Delray Beach,International Championships,20090225,ATP250,Outdoor,Hard,1st Round,3,Baghdatis M.,Gulbis E.,100,42.0,890,1498.0,7.0,5.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.95,1.9,1.909,1.8,2.0,1.727,1.84,1.92,2009-499,Delray Beach,Hard,32.0,A,20090223.0,5.0,104571.0,,,Marcos Baghdatis,R,183.0,CYP,23.6,105208.0,3.0,,Ernests Gulbis,R,190.0,LAT,20.4,7-5 6-2,3.0,R32,73.0,13.0,1.0,60.0,30.0,25.0,16.0,10.0,6.0,7.0,5.0,1.0,66.0,40.0,19.0,17.0,10.0,6.0,10.0,100.0,890.0,42.0,1498.0
595,17,Delray Beach,International Championships,20090225,ATP250,Outdoor,Hard,1st Round,3,Fish M.,Dancevic F.,20,128.0,2305,724.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.35,3.15,1.286,3.5,1.25,3.5,1.29,3.5,2009-499,Delray Beach,Hard,32.0,A,20090223.0,1.0,103888.0,1.0,,Mardy Fish,R,188.0,USA,27.2,104433.0,,Q,Frank Dancevic,R,185.0,CAN,24.4,7-5 6-3,3.0,R32,81.0,11.0,1.0,72.0,44.0,35.0,14.0,11.0,4.0,5.0,2.0,1.0,65.0,34.0,25.0,15.0,10.0,6.0,9.0,20.0,2305.0,128.0,724.0
596,17,Delray Beach,International Championships,20090225,ATP250,Outdoor,Hard,2nd Round,3,Korolev E.,Kendrick R.,105,91.0,848,918.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.57,2.25,1.7,2.2,1.667,2.1,1.571,2.25,1.65,2.18,2009-499,Delray Beach,Hard,32.0,A,20090223.0,22.0,105095.0,,Q,Evgeny Korolev,R,185.0,KAZ,21.0,103470.0,,,Robert Kendrick,R,190.0,USA,29.2,3-6 6-3 7-5,3.0,R16,101.0,3.0,6.0,96.0,55.0,38.0,20.0,15.0,7.0,11.0,10.0,6.0,80.0,45.0,35.0,15.0,15.0,2.0,7.0,105.0,848.0,91.0,918.0
597,17,Delray Beach,International Championships,20090225,ATP250,Outdoor,Hard,2nd Round,3,Garcia-Lopez G.,Muller G.,83,79.0,982,1032.0,5.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,2.0,1.72,2.1,1.75,2.1,1.667,2.0,1.727,2.1,1.7,2009-499,Delray Beach,Hard,32.0,A,20090223.0,21.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,25.7,104180.0,,,Gilles Muller,L,193.0,LUX,25.7,5-7 6-3 6-3,3.0,R16,128.0,3.0,7.0,95.0,51.0,42.0,22.0,15.0,4.0,7.0,13.0,1.0,89.0,59.0,39.0,13.0,15.0,5.0,10.0,83.0,982.0,79.0,1032.0
598,17,Delray Beach,International Championships,20090226,ATP250,Outdoor,Hard,2nd Round,3,Rochus C.,Querrey S.,60,34.0,1178,1675.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,4.5,1.16,4.55,1.2,5.0,1.143,4.5,1.167,4.6,1.18,2009-499,Delray Beach,Hard,32.0,A,20090223.0,24.0,103294.0,,,Christophe Rochus,R,170.0,BEL,30.1,105023.0,2.0,,Sam Querrey,R,198.0,USA,21.3,6-4 6-1,3.0,R16,52.0,1.0,0.0,40.0,26.0,19.0,9.0,8.0,0.0,1.0,7.0,1.0,51.0,25.0,15.0,12.0,9.0,4.0,9.0,60.0,1178.0,34.0,1675.0
599,17,Delray Beach,International Championships,20090226,ATP250,Outdoor,Hard,2nd Round,3,Koubek S.,Lu Y.H.,266,59.0,271,1186.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.8,2.03,1.8,1.833,1.833,2.0,1.727,1.92,1.84,2009-499,Delray Beach,Hard,32.0,A,20090223.0,23.0,102905.0,,,Stefan Koubek,L,175.0,AUT,32.1,104229.0,8.0,,Yen Hsun Lu,R,180.0,TPE,25.5,6-4 6-3,3.0,R16,66.0,5.0,3.0,61.0,36.0,31.0,11.0,10.0,4.0,5.0,1.0,1.0,56.0,34.0,23.0,11.0,9.0,5.0,8.0,266.0,271.0,59.0,1186.0
