,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2423,53,Bucharest,Open Romania,20061209,International,Outdoor,Clay,1st Round,3,Moya C.,Horna L.,41.0,56.0,825.0,672.0,6.0,7.0,7,6,7,5,,,,,2.0,1.0,Completed,1.44,2.62,1.48,2.6,1.45,2.65,1.565,2.67,1.46,2.62,2006-773,Bucharest,Clay,32.0,A,20060911.0,12.0,102845.0,3.0,,Carlos Moya,R,190.0,ESP,30.0,103632.0,,,Luis Horna,R,180.0,PER,25.9,6-7(4) 7-6(3) 7-5,3.0,R32,179.0,11.0,3.0,113.0,71.0,57.0,23.0,18.0,1.0,1.0,2.0,5.0,128.0,80.0,60.0,26.0,18.0,7.0,8.0,41.0,825.0,56.0,672.0
2424,53,Bucharest,Open Romania,20061209,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,Greul S.,54.0,83.0,690.0,490.0,6.0,1.0,6,1,,,,,,,2.0,0.0,Completed,1.36,2.87,1.4,2.85,1.4,2.85,1.418,3.19,1.34,3.12,2006-773,Bucharest,Clay,32.0,A,20060911.0,4.0,103908.0,8.0,,Paul Henri Mathieu,R,185.0,FRA,24.6,103752.0,,,Simon Greul,R,185.0,GER,25.4,6-1 6-1,3.0,R32,54.0,1.0,0.0,43.0,26.0,18.0,11.0,7.0,2.0,3.0,0.0,0.0,39.0,26.0,11.0,2.0,7.0,5.0,11.0,54.0,690.0,83.0,490.0
2425,53,Bucharest,Open Romania,20061209,International,Outdoor,Clay,1st Round,3,Pavel A.,Pashanski B.,79.0,92.0,514.0,447.0,6.0,3.0,6,1,,,,,,,2.0,0.0,Completed,1.28,3.25,1.25,3.85,1.25,3.75,1.247,4.65,1.27,3.6,2006-773,Bucharest,Clay,32.0,A,20060911.0,11.0,102318.0,,,Andrei Pavel,R,183.0,ROU,32.6,104081.0,,,Boris Pashanski,R,180.0,SRB,23.8,6-3 6-1,3.0,R32,77.0,4.0,1.0,49.0,27.0,21.0,15.0,8.0,1.0,1.0,0.0,3.0,65.0,33.0,19.0,15.0,8.0,6.0,10.0,79.0,514.0,92.0,447.0
2426,53,Bucharest,Open Romania,20061209,International,Outdoor,Clay,1st Round,3,Mayer F.,Starace P.,53.0,101.0,705.0,403.0,6.0,2.0,6,3,,,,,,,2.0,0.0,Completed,1.36,2.87,1.42,2.8,1.37,2.92,1.441,3.07,1.43,2.72,2006-773,Bucharest,Clay,32.0,A,20060911.0,13.0,104252.0,7.0,,Florian Mayer,R,190.0,GER,22.9,103808.0,,,Potito Starace,R,188.0,ITA,25.1,6-2 6-3,3.0,R32,69.0,1.0,1.0,56.0,37.0,25.0,10.0,9.0,3.0,5.0,0.0,1.0,56.0,43.0,22.0,5.0,8.0,1.0,6.0,53.0,705.0,101.0,403.0
2427,53,Bucharest,Open Romania,20061209,International,Outdoor,Clay,1st Round,3,Tursunov D.,Waske A.,22.0,114.0,1165.0,384.0,1.0,6.0,7,6,6,4,,,,,2.0,1.0,Completed,1.39,2.75,1.4,2.85,1.375,2.92,1.351,3.65,1.43,2.72,2006-773,Bucharest,Clay,32.0,A,20060911.0,1.0,104098.0,1.0,,Dmitry Tursunov,R,185.0,RUS,23.7,102565.0,,,Alexander Waske,R,188.0,GER,31.4,1-6 7-6(4) 6-4,3.0,R32,130.0,9.0,2.0,101.0,55.0,39.0,17.0,15.0,4.0,10.0,10.0,4.0,85.0,54.0,37.0,14.0,14.0,3.0,7.0,22.0,1165.0,114.0,384.0
2428,53,Bucharest,Open Romania,20060913,International,Outdoor,Clay,2nd Round,3,Serra F.,Vassallo-Arguello M.,44.0,108.0,785.0,393.0,6.0,4.0,6,1,,,,,,,2.0,0.0,Completed,1.36,3.0,1.3,3.35,1.3,3.35,1.398,3.31,1.33,3.15,2006-773,Bucharest,Clay,32.0,A,20060911.0,24.0,103722.0,2.0,,Florent Serra,R,180.0,FRA,25.5,103506.0,,,Martin Vassallo Arguello,R,183.0,ARG,26.5,6-4 6-1,3.0,R16,79.0,1.0,1.0,42.0,25.0,21.0,12.0,8.0,3.0,3.0,1.0,2.0,64.0,48.0,26.0,7.0,9.0,5.0,9.0,44.0,785.0,108.0,393.0
2429,53,Bucharest,Open Romania,20060913,International,Outdoor,Clay,2nd Round,3,Ramirez-Hidalgo R.,Rochus C.,59.0,64.0,668.0,605.0,3.0,6.0,6,3,6,1,,,,,2.0,1.0,Completed,1.33,3.25,1.33,3.2,1.32,3.22,1.333,3.7,1.35,3.1,2006-773,Bucharest,Clay,32.0,A,20060911.0,20.0,103105.0,6.0,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.6,103294.0,,,Christophe Rochus,R,170.0,BEL,27.7,3-6 6-3 6-1,3.0,R16,99.0,6.0,2.0,71.0,52.0,36.0,9.0,13.0,5.0,9.0,1.0,0.0,70.0,44.0,23.0,13.0,12.0,2.0,8.0,59.0,668.0,64.0,605.0
2430,53,Bucharest,Open Romania,20060913,International,Outdoor,Clay,2nd Round,3,Melzer J.,Simon G.,67.0,46.0,595.0,781.0,3.0,6.0,6,3,6,4,,,,,2.0,1.0,Completed,2.0,1.72,2.1,1.7,2.15,1.65,2.12,1.82,2.15,1.65,2006-773,Bucharest,Clay,32.0,A,20060911.0,19.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,25.3,104468.0,4.0,,Gilles Simon,R,183.0,FRA,21.7,3-6 6-3 6-4,3.0,R16,133.0,5.0,2.0,103.0,64.0,38.0,16.0,14.0,6.0,12.0,2.0,1.0,98.0,63.0,36.0,13.0,14.0,9.0,16.0,67.0,595.0,46.0,781.0
2431,53,Bucharest,Open Romania,20060913,International,Outdoor,Clay,2nd Round,3,Mayer F.,Roitman S.,53.0,110.0,705.0,393.0,6.0,4.0,6,1,,,,,,,2.0,0.0,Completed,1.25,3.5,1.28,3.55,1.15,4.65,1.222,5.1,1.22,4.05,2006-773,Bucharest,Clay,32.0,A,20060911.0,23.0,104252.0,7.0,,Florian Mayer,R,190.0,GER,22.9,103373.0,,,Sergio Roitman,R,185.0,ARG,27.3,6-4 6-1,3.0,R16,68.0,5.0,1.0,51.0,32.0,24.0,12.0,8.0,1.0,1.0,4.0,0.0,57.0,42.0,27.0,4.0,9.0,4.0,8.0,53.0,705.0,110.0,393.0
2432,53,Bucharest,Open Romania,20060914,International,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Crivoi V.,54.0,196.0,690.0,205.0,6.0,1.0,6,1,,,,,,,2.0,0.0,Completed,1.12,5.5,1.14,5.4,1.17,4.67,1.196,5.6,1.15,5.1,2006-773,Bucharest,Clay,32.0,A,20060911.0,18.0,103908.0,8.0,,Paul Henri Mathieu,R,185.0,FRA,24.6,104003.0,,WC,Victor Crivoi,R,185.0,ROU,24.2,6-1 6-1,3.0,R16,69.0,4.0,0.0,38.0,26.0,20.0,9.0,7.0,0.0,0.0,2.0,1.0,55.0,35.0,18.0,7.0,7.0,5.0,10.0,54.0,690.0,196.0,205.0
2433,53,Bucharest,Open Romania,20060914,International,Outdoor,Clay,2nd Round,3,Volandri F.,Koubek S.,51.0,118.0,750.0,373.0,3.0,6.0,6,2,6,2,,,,,2.0,1.0,Completed,1.28,3.5,1.3,3.4,1.32,3.22,1.366,3.53,1.3,3.35,2006-773,Bucharest,Clay,32.0,A,20060911.0,21.0,103835.0,5.0,,Filippo Volandri,R,183.0,ITA,25.0,102905.0,,,Stefan Koubek,L,175.0,AUT,29.6,3-6 6-2 6-2,3.0,R16,108.0,1.0,0.0,75.0,57.0,34.0,8.0,12.0,1.0,5.0,0.0,8.0,104.0,61.0,35.0,16.0,13.0,19.0,26.0,51.0,750.0,118.0,373.0
2434,53,Bucharest,Open Romania,20060914,International,Outdoor,Clay,2nd Round,3,Moya C.,Pavel A.,41.0,79.0,825.0,514.0,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.5,2.5,1.55,2.4,1.55,2.35,1.637,2.47,1.55,2.38,2006-773,Bucharest,Clay,32.0,A,20060911.0,22.0,102845.0,3.0,,Carlos Moya,R,190.0,ESP,30.0,102318.0,,,Andrei Pavel,R,183.0,ROU,32.6,6-4 7-6(5),3.0,R16,98.0,6.0,1.0,74.0,44.0,35.0,14.0,11.0,4.0,6.0,1.0,1.0,65.0,45.0,32.0,9.0,11.0,3.0,6.0,41.0,825.0,79.0,514.0
2435,53,Bucharest,Open Romania,20060914,International,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Tursunov D.,82.0,22.0,500.0,1165.0,6.0,2.0,3,6,7,6,,,,,2.0,1.0,Completed,1.57,2.25,1.57,2.35,1.6,2.25,2.03,1.885,1.58,2.32,2006-773,Bucharest,Clay,32.0,A,20060911.0,17.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,23.2,104098.0,1.0,,Dmitry Tursunov,R,185.0,RUS,23.7,6-2 3-6 7-6(3),3.0,R16,148.0,2.0,3.0,98.0,71.0,48.0,12.0,14.0,7.0,11.0,8.0,2.0,111.0,63.0,39.0,23.0,15.0,13.0,18.0,82.0,500.0,22.0,1165.0
2436,53,Bucharest,Open Romania,20060915,International,Outdoor,Clay,Quarterfinals,3,Serra F.,Mayer F.,44.0,53.0,785.0,705.0,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.3,1.6,2.43,1.654,2.2,1.64,2006-773,Bucharest,Clay,32.0,A,20060911.0,28.0,103722.0,2.0,,Florent Serra,R,180.0,FRA,25.5,104252.0,7.0,,Florian Mayer,R,190.0,GER,22.9,6-3 7-6(5),3.0,QF,82.0,3.0,1.0,67.0,39.0,24.0,15.0,10.0,5.0,9.0,4.0,3.0,67.0,41.0,23.0,11.0,11.0,2.0,8.0,44.0,785.0,53.0,705.0
2437,53,Bucharest,Open Romania,20060915,International,Outdoor,Clay,Quarterfinals,3,Mathieu P.H.,Garcia-Lopez G.,54.0,82.0,690.0,500.0,6.0,1.0,6,4,,,,,,,2.0,0.0,Completed,1.5,2.5,1.4,2.85,1.4,2.85,1.465,2.95,1.41,2.8,2006-773,Bucharest,Clay,32.0,A,20060911.0,25.0,103908.0,8.0,,Paul Henri Mathieu,R,185.0,FRA,24.6,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,23.2,6-1 6-4,3.0,QF,91.0,1.0,1.0,65.0,41.0,26.0,15.0,9.0,6.0,7.0,0.0,1.0,46.0,24.0,10.0,14.0,8.0,3.0,7.0,54.0,690.0,82.0,500.0
2438,53,Bucharest,Open Romania,20060915,International,Outdoor,Clay,Quarterfinals,3,Melzer J.,Ramirez-Hidalgo R.,67.0,59.0,595.0,668.0,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,2.2,1.61,2.25,1.62,2.25,1.6,2.34,1.694,2.25,1.6,2006-773,Bucharest,Clay,32.0,A,20060911.0,26.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,25.3,103105.0,6.0,,Ruben Ramirez Hidalgo,R,183.0,ESP,28.6,6-4 6-2,3.0,QF,72.0,3.0,1.0,54.0,39.0,23.0,8.0,9.0,1.0,4.0,3.0,1.0,53.0,37.0,20.0,4.0,9.0,0.0,6.0,67.0,595.0,59.0,668.0
2439,53,Bucharest,Open Romania,20060915,International,Outdoor,Clay,Quarterfinals,3,Volandri F.,Moya C.,51.0,41.0,750.0,825.0,6.0,3.0,6,3,,,,,,,2.0,0.0,Completed,3.0,1.36,3.4,1.3,2.92,1.37,3.56,1.362,3.0,1.36,2006-773,Bucharest,Clay,32.0,A,20060911.0,27.0,103835.0,5.0,,Filippo Volandri,R,183.0,ITA,25.0,102845.0,3.0,,Carlos Moya,R,190.0,ESP,30.0,6-3 6-3,3.0,QF,78.0,0.0,1.0,58.0,45.0,34.0,6.0,9.0,4.0,4.0,4.0,5.0,65.0,38.0,29.0,8.0,9.0,5.0,8.0,51.0,750.0,41.0,825.0
2440,53,Bucharest,Open Romania,20060916,International,Outdoor,Clay,Semifinals,3,Melzer J.,Mathieu P.H.,67.0,54.0,595.0,690.0,6.0,4.0,,,,,,,,,1.0,0.0,Retired,2.5,1.5,2.6,1.48,2.53,1.48,2.65,1.571,2.55,1.48,2006-773,Bucharest,Clay,32.0,A,20060911.0,29.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,25.3,103908.0,8.0,,Paul Henri Mathieu,R,185.0,FRA,24.6,6-4 RET,3.0,SF,49.0,2.0,0.0,29.0,20.0,15.0,7.0,5.0,2.0,2.0,1.0,0.0,31.0,20.0,15.0,5.0,5.0,3.0,4.0,67.0,595.0,54.0,690.0
2441,53,Bucharest,Open Romania,20060916,International,Outdoor,Clay,Semifinals,3,Volandri F.,Serra F.,51.0,44.0,750.0,785.0,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.72,2.0,1.77,2.0,1.8,1.95,1.813,2.13,1.78,1.99,2006-773,Bucharest,Clay,32.0,A,20060911.0,30.0,103835.0,5.0,,Filippo Volandri,R,183.0,ITA,25.0,103722.0,2.0,,Florent Serra,R,180.0,FRA,25.5,7-6(6) 6-4,3.0,SF,101.0,1.0,1.0,72.0,52.0,34.0,16.0,11.0,5.0,6.0,3.0,1.0,85.0,49.0,30.0,21.0,11.0,9.0,11.0,51.0,750.0,44.0,785.0
2442,53,Bucharest,Open Romania,20060917,International,Outdoor,Clay,The Final,3,Melzer J.,Volandri F.,67.0,51.0,595.0,750.0,6.0,1.0,7,5,,,,,,,2.0,0.0,Completed,2.37,1.53,2.45,1.53,2.35,1.55,2.41,1.662,2.45,1.52,2006-773,Bucharest,Clay,32.0,A,20060911.0,31.0,103781.0,,,Jurgen Melzer,L,183.0,AUT,25.3,103835.0,5.0,,Filippo Volandri,R,183.0,ITA,25.0,6-1 7-5,3.0,F,85.0,7.0,0.0,59.0,40.0,31.0,13.0,10.0,1.0,1.0,0.0,0.0,67.0,45.0,28.0,11.0,9.0,5.0,8.0,67.0,595.0,51.0,750.0
2443,54,Bangkok,Thailand Open,20060926,International,Indoor,Hard,1st Round,3,Ledovskikh M.,Ryderstedt M.,276.0,386.0,142.0,86.0,6.0,1.0,7,6,,,,,,,2.0,0.0,Completed,2.1,1.66,,,,,2.39,1.671,,,2006-1720,Bangkok,Hard,32.0,A,20060925.0,7.0,104783.0,,WC,Mikhail Ledovskikh,R,188.0,RUS,20.1,104453.0,,Q,Michael Ryderstedt,L,188.0,SWE,21.8,6-1 7-6(7),3.0,R32,89.0,18.0,2.0,70.0,42.0,36.0,15.0,10.0,4.0,4.0,4.0,1.0,67.0,32.0,24.0,19.0,9.0,5.0,7.0,276.0,142.0,386.0,86.0
2444,54,Bangkok,Thailand Open,20060926,International,Indoor,Hard,1st Round,3,Bogdanovic A.,Wang Y.T.,148.0,131.0,295.0,338.0,6.0,7.0,6,4,6,4,,,,,2.0,1.0,Completed,2.62,1.44,2.6,1.48,2.45,1.5,2.68,1.562,2.4,1.54,2006-1720,Bangkok,Hard,32.0,A,20060925.0,6.0,104372.0,,,Alex Bogdanovic,L,183.0,GBR,22.3,104499.0,,,Jimmy Wang,R,178.0,TPE,21.6,6-7(7) 6-4 6-4,3.0,R32,132.0,6.0,2.0,100.0,60.0,49.0,21.0,16.0,2.0,3.0,14.0,0.0,97.0,56.0,44.0,21.0,16.0,2.0,5.0,148.0,295.0,131.0,338.0
2445,54,Bangkok,Thailand Open,20060926,International,Indoor,Hard,1st Round,3,Ginepri R.,Carlsen K.,40.0,124.0,830.0,362.0,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,1.3,3.2,1.3,3.4,1.3,3.45,1.325,3.78,1.33,3.2,2006-1720,Bangkok,Hard,32.0,A,20060925.0,4.0,104068.0,7.0,,Robby Ginepri,R,183.0,USA,23.9,102202.0,,,Kenneth Carlsen,L,190.0,DEN,33.4,6-3 6-4,3.0,R32,69.0,4.0,1.0,49.0,36.0,29.0,9.0,10.0,1.0,2.0,3.0,1.0,62.0,40.0,24.0,9.0,9.0,5.0,8.0,40.0,830.0,124.0,362.0
2446,54,Bangkok,Thailand Open,20060926,International,Indoor,Hard,1st Round,3,Zverev M.,Ferrero J.C.,196.0,18.0,206.0,1325.0,4.0,6.0,6,2,6,4,,,,,2.0,1.0,Completed,5.5,1.12,5.0,1.16,4.67,1.17,6.4,1.167,,,2006-1720,Bangkok,Hard,32.0,A,20060925.0,13.0,104999.0,,Q,Mischa Zverev,L,190.0,GER,19.0,103507.0,6.0,,Juan Carlos Ferrero,R,183.0,ESP,26.6,4-6 6-2 6-4,3.0,R32,102.0,10.0,0.0,94.0,68.0,52.0,10.0,14.0,4.0,5.0,2.0,2.0,74.0,51.0,37.0,13.0,14.0,2.0,5.0,196.0,206.0,18.0,1325.0
2447,54,Bangkok,Thailand Open,20060926,International,Indoor,Hard,1st Round,3,Dancevic F.,Burgsmuller L.,92.0,173.0,450.0,240.0,7.0,5.0,3,6,7,6,,,,,2.0,1.0,Completed,1.66,2.1,1.7,2.1,1.65,2.15,1.649,2.44,,,2006-1720,Bangkok,Hard,32.0,A,20060925.0,10.0,104433.0,,,Frank Dancevic,R,185.0,CAN,21.9,102694.0,,Q,Lars Burgsmuller,R,183.0,GER,30.8,7-5 3-6 7-6(7),3.0,R32,171.0,10.0,2.0,117.0,78.0,55.0,19.0,16.0,6.0,9.0,8.0,6.0,133.0,94.0,68.0,14.0,17.0,14.0,17.0,92.0,450.0,173.0,240.0
2448,54,Bangkok,Thailand Open,20060926,International,Indoor,Hard,1st Round,3,Becker B.,Daniel M.,75.0,110.0,544.0,390.0,6.0,3.0,6,2,,,,,,,2.0,0.0,Completed,1.22,3.75,1.25,3.85,1.17,4.67,1.263,4.5,1.22,4.0,2006-1720,Bangkok,Hard,32.0,A,20060925.0,2.0,103794.0,,,Benjamin Becker,R,178.0,GER,25.2,103228.0,,,Marcos Daniel,R,180.0,BRA,28.2,6-3 6-2,3.0,R32,49.0,10.0,2.0,47.0,30.0,29.0,8.0,9.0,1.0,1.0,3.0,1.0,46.0,35.0,22.0,3.0,8.0,1.0,4.0,75.0,544.0,110.0,390.0
2449,54,Bangkok,Thailand Open,20060926,International,Indoor,Hard,1st Round,3,Ljubicic I.,Vicente F.,3.0,96.0,3245.0,420.0,6.0,3.0,3,6,6,4,,,,,2.0,1.0,Completed,1.03,10.0,1.04,10.0,1.04,9.25,1.057,14.5,1.05,9.0,2006-1720,Bangkok,Hard,32.0,A,20060925.0,1.0,103344.0,1.0,,Ivan Ljubicic,R,193.0,CRO,27.5,102950.0,,,Fernando Vicente,R,180.0,ESP,29.5,6-3 3-6 6-4,3.0,R32,115.0,19.0,0.0,68.0,40.0,34.0,19.0,14.0,0.0,1.0,2.0,4.0,95.0,64.0,44.0,18.0,14.0,8.0,10.0,3.0,3245.0,96.0,420.0
2450,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Nieminen J.,Massa E.,17.0,247.0,1365.0,158.0,6.0,7.0,6,3,6,2,,,,,2.0,1.0,Completed,1.12,5.5,1.13,5.65,1.15,5.2,1.163,6.55,1.16,5.0,2006-1720,Bangkok,Hard,32.0,A,20060925.0,9.0,103813.0,5.0,,Jarkko Nieminen,L,185.0,FIN,25.1,103737.0,,,Edgardo Massa,R,180.0,ARG,25.5,6-7(6) 6-3 6-2,3.0,R32,109.0,4.0,5.0,111.0,68.0,50.0,24.0,15.0,8.0,9.0,4.0,5.0,83.0,37.0,31.0,24.0,14.0,5.0,9.0,17.0,1365.0,247.0,158.0
2451,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Benneteau J.,Iwabuchi S.,48.0,368.0,764.0,89.0,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,,,,,,,,,,,2006-1720,Bangkok,Hard,32.0,A,20060925.0,16.0,103898.0,,,Julien Benneteau,R,185.0,FRA,24.7,102667.0,,LL,Satoshi Iwabuchi,L,175.0,JPN,30.9,6-4 6-2,3.0,R32,81.0,12.0,3.0,64.0,43.0,30.0,11.0,9.0,7.0,8.0,1.0,2.0,67.0,47.0,28.0,7.0,9.0,9.0,13.0,48.0,764.0,368.0,89.0
2452,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Schuettler R.,Lee H.T.,85.0,57.0,474.0,671.0,6.0,1.0,6,4,,,,,,,2.0,0.0,Completed,3.0,1.33,2.7,1.45,2.83,1.39,3.07,1.441,2.75,1.4,2006-1720,Bangkok,Hard,32.0,A,20060925.0,14.0,102783.0,,,Rainer Schuettler,R,180.0,GER,30.4,102703.0,,,Hyung Taik Lee,R,180.0,KOR,30.7,6-1 6-4,3.0,R32,62.0,6.0,3.0,45.0,25.0,18.0,14.0,9.0,0.0,1.0,0.0,2.0,58.0,44.0,24.0,5.0,8.0,7.0,11.0,85.0,474.0,57.0,671.0
2453,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Henman T.,Murray A.,59.0,16.0,670.0,1400.0,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,3.25,1.28,3.0,1.37,2.85,1.4,3.45,1.377,3.09,1.35,2006-1720,Bangkok,Hard,32.0,A,20060925.0,5.0,102450.0,,,Tim Henman,R,185.0,GBR,32.0,104918.0,4.0,,Andy Murray,R,190.0,GBR,19.3,6-4 6-2,3.0,R32,87.0,7.0,3.0,70.0,44.0,31.0,13.0,9.0,6.0,7.0,3.0,2.0,58.0,39.0,24.0,8.0,9.0,2.0,6.0,59.0,670.0,16.0,1400.0
2454,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Balleret B.,Waske A.,251.0,114.0,154.0,384.0,7.0,5.0,2,6,6,1,,,,,2.0,1.0,Completed,,,3.4,1.3,,,3.96,1.307,,,2006-1720,Bangkok,Hard,32.0,A,20060925.0,11.0,104112.0,,LL,Benjamin Balleret,R,185.0,MON,23.6,102565.0,,,Alexander Waske,R,188.0,GER,31.4,7-5 2-6 6-1,3.0,R32,95.0,16.0,0.0,69.0,49.0,36.0,14.0,14.0,0.0,2.0,11.0,4.0,90.0,46.0,39.0,16.0,13.0,7.0,10.0,251.0,154.0,114.0,384.0
2455,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Udomchoke D.,Bastl G.,113.0,152.0,387.0,291.0,6.0,3.0,6,0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.77,2.0,1.75,2.05,1.769,2.2,1.74,2.04,2006-1720,Bangkok,Hard,32.0,A,20060925.0,3.0,103821.0,,,Danai Udomchoke,R,173.0,THA,25.1,102567.0,,Q,George Bastl,R,183.0,SUI,31.4,6-3 6-0,3.0,R32,73.0,3.0,0.0,44.0,25.0,18.0,13.0,7.0,1.0,1.0,3.0,2.0,54.0,29.0,20.0,5.0,8.0,4.0,9.0,113.0,387.0,152.0,291.0
2456,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Safin M.,Kim K.,72.0,87.0,550.0,469.0,2.0,6.0,6,1,6,4,,,,,2.0,1.0,Completed,1.16,4.5,1.2,4.4,1.2,4.25,1.228,4.98,1.22,4.1,2006-1720,Bangkok,Hard,32.0,A,20060925.0,15.0,103498.0,,,Marat Safin,R,193.0,RUS,26.6,103240.0,,,Kevin Kim,R,180.0,USA,28.1,2-6 6-1 6-4,3.0,R32,89.0,10.0,1.0,73.0,44.0,27.0,16.0,13.0,4.0,8.0,5.0,2.0,87.0,60.0,37.0,11.0,12.0,8.0,13.0,72.0,550.0,87.0,469.0
2457,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Srichaphan P.,Lopez F.,41.0,80.0,830.0,505.0,6.0,1.0,6,4,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.73,2.03,1.676,2.38,1.73,2.05,2006-1720,Bangkok,Hard,32.0,A,20060925.0,8.0,103387.0,8.0,,Paradorn Srichaphan,R,185.0,THA,27.2,103852.0,,WC,Feliciano Lopez,L,188.0,ESP,25.0,6-1 6-4,3.0,R32,56.0,3.0,2.0,42.0,26.0,23.0,13.0,9.0,0.0,0.0,2.0,5.0,44.0,21.0,17.0,9.0,8.0,3.0,6.0,41.0,830.0,80.0,505.0
2458,54,Bangkok,Thailand Open,20060927,International,Indoor,Hard,1st Round,3,Blake J.,Cilic M.,9.0,202.0,2085.0,200.0,6.0,1.0,6,2,,,,,,,2.0,0.0,Completed,1.1,6.0,1.12,6.0,1.13,5.5,1.164,6.49,1.14,5.3,2006-1720,Bangkok,Hard,32.0,A,20060925.0,12.0,103484.0,3.0,,James Blake,R,185.0,USA,26.7,105227.0,,WC,Marin Cilic,R,198.0,CRO,17.9,6-1 6-2,3.0,R32,47.0,3.0,1.0,41.0,25.0,20.0,10.0,8.0,1.0,2.0,2.0,2.0,45.0,29.0,14.0,6.0,7.0,3.0,8.0,9.0,2085.0,202.0,200.0
2459,54,Bangkok,Thailand Open,20060928,International,Indoor,Hard,2nd Round,3,Henman T.,Bogdanovic A.,59.0,148.0,670.0,295.0,6.0,3.0,5,7,6,1,,,,,2.0,1.0,Completed,1.14,5.0,1.13,5.65,1.15,5.2,1.14,7.45,1.12,5.7,2006-1720,Bangkok,Hard,32.0,A,20060925.0,19.0,102450.0,,,Tim Henman,R,185.0,GBR,32.0,104372.0,,,Alex Bogdanovic,L,183.0,GBR,22.3,6-3 5-7 6-1,3.0,R16,140.0,7.0,3.0,91.0,55.0,41.0,19.0,14.0,5.0,7.0,2.0,4.0,101.0,59.0,34.0,22.0,14.0,9.0,14.0,59.0,670.0,148.0,295.0
2460,54,Bangkok,Thailand Open,20060928,International,Indoor,Hard,2nd Round,3,Nieminen J.,Dancevic F.,17.0,92.0,1365.0,450.0,2.0,6.0,7,6,6,4,,,,,2.0,1.0,Completed,1.16,4.5,1.2,4.4,1.25,3.75,1.217,5.2,1.22,4.1,2006-1720,Bangkok,Hard,32.0,A,20060925.0,21.0,103813.0,5.0,,Jarkko Nieminen,L,185.0,FIN,25.1,104433.0,,,Frank Dancevic,R,185.0,CAN,21.9,2-6 7-6(3) 6-4,3.0,R16,114.0,8.0,5.0,102.0,61.0,43.0,22.0,15.0,6.0,9.0,9.0,1.0,87.0,65.0,50.0,10.0,15.0,6.0,8.0,17.0,1365.0,92.0,450.0
2461,54,Bangkok,Thailand Open,20060928,International,Indoor,Hard,2nd Round,3,Ginepri R.,Udomchoke D.,40.0,113.0,830.0,387.0,6.0,3.0,6,3,,,,,,,2.0,0.0,Completed,1.36,3.0,1.33,3.2,1.35,3.1,1.391,3.36,1.34,3.12,2006-1720,Bangkok,Hard,32.0,A,20060925.0,18.0,104068.0,7.0,,Robby Ginepri,R,183.0,USA,23.9,103821.0,,,Danai Udomchoke,R,173.0,THA,25.1,6-3 6-3,3.0,R16,68.0,14.0,0.0,67.0,46.0,31.0,13.0,9.0,6.0,6.0,4.0,2.0,54.0,35.0,26.0,5.0,9.0,4.0,7.0,40.0,830.0,113.0,387.0
